Time;Pleth;II
'00:40:37.200';-118;202.81
'00:40:37.300';-114;187.75
'00:40:37.300';-115;168.08
'00:40:37.300';-115;148.42
'00:40:37.300';-114;124.05
'00:40:37.300';-111;88.29
'00:40:37.400';-109;40.93
'00:40:37.400';-109;-5.61
'00:40:37.400';-108;-60.94
'00:40:37.400';-109;-119.78
'00:40:37.500';-108;-154.81
'00:40:37.500';-106;-155.78
'00:40:37.500';-103;-148.26
'00:40:37.500';-103;-135.99
'00:40:37.500';-103;-114.87
'00:40:37.600';-103;-94.43
'00:40:37.600';-101;-80.88
'00:40:37.600';-99;-73.52
'00:40:37.600';-99;-69.12
'00:40:37.600';-97;-59.94
'00:40:37.700';-98;-42.94
'00:40:37.700';-97;-22.11
'00:40:37.700';-97;-6.59
'00:40:37.700';-96;2.87
'00:40:37.800';-96;11.65
'00:40:37.800';-96;13.66
'00:40:37.800';-97;15.15
'00:40:37.800';-97;17.33
'00:40:37.800';-97;20.17
'00:40:37.800';-98;21.29
'00:40:37.900';-97;21.19
'00:40:37.900';-98;19.6
'00:40:37.900';-97;16.19
'00:40:37.900';-97;5.23
'00:40:37.900';-97;43.33
'00:40:38.000';-97;161.24
'00:40:38.000';-97;190.67
'00:40:38.000';-96;20.89
'00:40:38.000';-95;-98.29
'00:40:38.000';-95;-92.45
'00:40:38.000';-95;-78.34
'00:40:38.100';-96;-62.74
'00:40:38.100';-97;-50.5
'00:40:38.100';-98;-45.57
'00:40:38.100';-99;-44.73
'00:40:38.100';-105;-41.01
'00:40:38.200';-113;-36.28
'00:40:38.200';-120;-31.87
'00:40:38.200';-127;-22.86
'00:40:38.200';-132;-0.91
'00:40:38.300';-136;21.81
'00:40:38.300';-141;37.71
'00:40:38.300';-145;51.23
'00:40:38.300';-149;55.78
'00:40:38.300';-150;54.31
'00:40:38.300';-145;49.74
'00:40:38.400';-144;47.09
'00:40:38.400';-141;44.52
'00:40:38.400';-138;30.58
'00:40:38.400';-137;-34.7
'00:40:38.400';-137;-140.28
'00:40:38.500';-136;-210.83
'00:40:38.500';-134;-108.79
'00:40:38.500';-130;125.85
'00:40:38.500';-128;157.69
'00:40:38.500';-128;174.86
'00:40:38.600';-126;165.65
'00:40:38.600';-123;149.11
'00:40:38.600';-119;137.22
'00:40:38.600';-117;129.24
'00:40:38.700';-118;126.14
'00:40:38.700';-116;120.38
'00:40:38.700';-113;104.82
'00:40:38.700';-111;73.26
'00:40:38.700';-111;34.2
'00:40:38.800';-112;-4.72
'00:40:38.800';-110;-35.48
'00:40:38.800';-111;-62.16
'00:40:38.800';-111;-78.33
'00:40:38.800';-109;-85.86
'00:40:38.900';-108;-85.35
'00:40:38.900';-108;-84.43
'00:40:38.900';-109;-82.01
'00:40:38.900';-107;-73.67
'00:40:39.000';-105;-62.96
'00:40:39.000';-102;-54.95
'00:40:39.000';-99;-50.29
'00:40:39.000';-100;-43.99
'00:40:39.000';-101;-37.59
'00:40:39.000';-101;-31.88
'00:40:39.000';-100;-27.2
'00:40:39.100';-99;-20.62
'00:40:39.100';-98;-14.39
'00:40:39.100';-98;-11.5
'00:40:39.100';-97;-6.75
'00:40:39.200';-97;-2.54
'00:40:39.200';-95;3.41
'00:40:39.200';-94;9.91
'00:40:39.200';-96;9.42
'00:40:39.200';-96;7.78
'00:40:39.200';-94;5.42
'00:40:39.300';-94;3.42
'00:40:39.300';-94;2.91
'00:40:39.300';-94;1.18
'00:40:39.300';-95;3.03
'00:40:39.400';-96;2.68
'00:40:39.400';-96;2.23
'00:40:39.400';-97;1.46
'00:40:39.400';-97;3.03
'00:40:39.400';-96;4.16
'00:40:39.400';-97;4.97
'00:40:39.500';-97;9.26
'00:40:39.500';-97;16.13
'00:40:39.500';-97;26.01
'00:40:39.500';-97;26.6
'00:40:39.600';-95;23.58
'00:40:39.600';-92;12.21
'00:40:39.600';-93;37
'00:40:39.600';-91;138.96
'00:40:39.600';-93;183.9
'00:40:39.700';-94;27.84
'00:40:39.700';-95;-88.9
'00:40:39.700';-94;-88.99
'00:40:39.700';-94;-79.33
'00:40:39.800';-94;-60.79
'00:40:39.800';-95;-48.87
'00:40:39.800';-96;-36.5
'00:40:39.800';-98;-23.74
'00:40:39.800';-101;-18.64
'00:40:39.900';-107;-16.68
'00:40:39.900';-115;-17.24
'00:40:39.900';-123;-11.65
'00:40:39.900';-130;-0.56
'00:40:39.900';-137;12.02
'00:40:39.900';-142;15.92
'00:40:39.900';-147;19.53
'00:40:40.000';-149;28.13
'00:40:40.000';-149;34.9
'00:40:40.000';-145;31.07
'00:40:40.000';-143;28.62
'00:40:40.100';-143;27.51
'00:40:40.100';-141;29.07
'00:40:40.100';-140;-59.98
'00:40:40.100';-137;-265.73
'00:40:40.100';-135;-260.26
'00:40:40.200';-134;-144.2
'00:40:40.200';-131;39.92
'00:40:40.200';-130;161.7
'00:40:40.200';-128;262.34
'00:40:40.200';-127;281.28
'00:40:40.200';-125;263.37
'00:40:40.300';-123;240.17
'00:40:40.300';-122;221.24
'00:40:40.300';-120;197.12
'00:40:40.300';-119;168.21
'00:40:40.400';-116;135.08
'00:40:40.400';-115;91.61
'00:40:40.400';-114;37.5
'00:40:40.400';-113;-21.55
'00:40:40.400';-112;-77.7
'00:40:40.500';-111;-127.35
'00:40:40.500';-107;-163.76
'00:40:40.500';-106;-181.13
'00:40:40.500';-106;-175.29
'00:40:40.600';-107;-160.41
'00:40:40.600';-104;-142.65
'00:40:40.600';-104;-125.86
'00:40:40.600';-104;-111.15
'00:40:40.600';-105;-100.77
'00:40:40.600';-104;-86.36
'00:40:40.600';-103;-74.65
'00:40:40.700';-101;-61.26
'00:40:40.700';-100;-47.11
'00:40:40.700';-100;-38.93
'00:40:40.700';-99;-31.79
'00:40:40.800';-99;-19.98
'00:40:40.800';-100;-4.09
'00:40:40.800';-99;14.6
'00:40:40.800';-100;27.83
'00:40:40.900';-101;30.63
'00:40:40.900';-100;39.58
'00:40:40.900';-99;117.59
'00:40:40.900';-98;191.22
'00:40:40.900';-96;147.32
'00:40:40.900';-97;-11.86
'00:40:40.900';-97;-64.84
'00:40:41.000';-97;-62.39
'00:40:41.000';-99;-55.88
'00:40:41.000';-99;-45.68
'00:40:41.000';-100;-33.07
'00:40:41.100';-100;-27.16
'00:40:41.100';-100;-24.3
'00:40:41.100';-103;-24.16
'00:40:41.100';-111;-25.71
'00:40:41.100';-120;-25.8
'00:40:41.100';-129;-20.13
'00:40:41.200';-135;-2.55
'00:40:41.200';-139;18.48
'00:40:41.200';-144;32.11
'00:40:41.200';-146;48.97
'00:40:41.300';-147;58.13
'00:40:41.300';-146;58.05
'00:40:41.300';-145;56.49
'00:40:41.300';-142;55.27
'00:40:41.400';-140;52.61
'00:40:41.400';-137;47.21
'00:40:41.400';-135;41.87
'00:40:41.400';-135;38.42
'00:40:41.400';-135;34.1
'00:40:41.400';-134;26.51
'00:40:41.400';-133;22.92
'00:40:41.500';-130;25.82
'00:40:41.500';-127;25.46
'00:40:41.500';-126;23.08
'00:40:41.500';-124;23.05
'00:40:41.500';-125;59.64
'00:40:41.600';-123;194.6
'00:40:41.600';-121;111.79
'00:40:41.600';-118;-81.97
'00:40:41.600';-116;-99.15
'00:40:41.600';-114;-88.13
'00:40:41.700';-114;-83.52
'00:40:41.700';-112;-78.52
'00:40:41.700';-112;-69.14
'00:40:41.700';-111;-59.6
'00:40:41.800';-109;-51.35
'00:40:41.800';-108;-46.43
'00:40:41.800';-112;-41.53
'00:40:41.800';-119;-34.23
'00:40:41.900';-125;-29.14
'00:40:41.900';-131;-24.43
'00:40:41.900';-134;-15.28
'00:40:41.900';-138;-5.75
'00:40:41.900';-144;0.16
'00:40:41.900';-144;4.98
'00:40:41.900';-145;1.44
'00:40:42.000';-143;-5.24
'00:40:42.000';-143;-7.23
'00:40:42.000';-141;-6.71
'00:40:42.000';-138;-9.06
'00:40:42.100';-137;-11.89
'00:40:42.100';-133;-12.72
'00:40:42.100';-130;-12.17
'00:40:42.100';-128;-10.21
'00:40:42.200';-128;-10.14
'00:40:42.200';-125;-6.17
'00:40:42.200';-124;63.53
'00:40:42.200';-121;235.62
'00:40:42.200';-119;115.63
'00:40:42.200';-115;-60.4
'00:40:42.300';-115;-65.71
'00:40:42.300';-114;-56.93
'00:40:42.300';-112;-48.03
'00:40:42.300';-111;-36.66
'00:40:42.400';-111;-25.45
'00:40:42.400';-109;-16.88
'00:40:42.400';-109;-12.76
'00:40:42.400';-110;-10.87
'00:40:42.400';-113;-7.24
'00:40:42.400';-119;5.06
'00:40:42.500';-124;18.14
'00:40:42.500';-129;25.96
'00:40:42.500';-133;33.66
'00:40:42.500';-135;46.53
'00:40:42.500';-137;50.74
'00:40:42.600';-141;44.15
'00:40:42.600';-140;34.88
'00:40:42.600';-138;24.25
'00:40:42.600';-135;14.74
'00:40:42.700';-131;16.73
'00:40:42.700';-129;14.16
'00:40:42.700';-126;12.03
'00:40:42.700';-125;6.62
'00:40:42.700';-125;0.07
'00:40:42.700';-124;-6.88
'00:40:42.700';-122;-10.25
'00:40:42.800';-121;-14.37
'00:40:42.800';-120;-21.69
'00:40:42.800';-118;-24.04
'00:40:42.800';-115;-24.02
'00:40:42.900';-112;-24.02
'00:40:42.900';-111;-24.48
'00:40:42.900';-110;-23.94
'00:40:42.900';-109;-22.66
'00:40:42.900';-107;-20.96
'00:40:43.000';-104;-18.88
'00:40:43.000';-103;-16.24
'00:40:43.000';-101;-11.27
'00:40:43.000';-100;-6.95
'00:40:43.100';-100;1.54
'00:40:43.100';-99;8.63
'00:40:43.100';-99;15.01
'00:40:43.100';-97;17.73
'00:40:43.100';-97;21.9
'00:40:43.100';-97;27.05
'00:40:43.100';-96;28.02
'00:40:43.200';-94;29.12
'00:40:43.200';-93;30.06
'00:40:43.200';-92;30.63
'00:40:43.200';-89;31.51
'00:40:43.300';-90;28.28
'00:40:43.300';-90;63.11
'00:40:43.300';-88;195.6
'00:40:43.300';-89;182.9
'00:40:43.300';-90;33.03
'00:40:43.300';-91;-66.64
'00:40:43.300';-91;-65.14
'00:40:43.400';-92;-63
'00:40:43.400';-92;-61.74
'00:40:43.400';-90;-62.54
'00:40:43.500';-89;-61.16
'00:40:43.500';-89;-59.89
'00:40:43.500';-94;-59.02
'00:40:43.500';-99;-58.45
'00:40:43.500';-107;-58.34
'00:40:43.500';-115;-54.31
'00:40:43.600';-123;-38.25
'00:40:43.600';-131;-15.47
'00:40:43.600';-137;-0.19
'00:40:43.600';-142;6.19
'00:40:43.600';-145;8.37
'00:40:43.700';-146;8.65
'00:40:43.700';-145;5.89
'00:40:43.700';-143;7.79
'00:40:43.700';-139;7.87
'00:40:43.700';-134;2.79
'00:40:43.800';-132;-34.27
'00:40:43.800';-130;-230.61
'00:40:43.800';-129;-192.85
'00:40:43.800';-129;-59.25
'00:40:43.800';-126;95.12
'00:40:43.800';-123;178.88
'00:40:43.900';-119;172.67
'00:40:43.900';-118;159.58
'00:40:43.900';-117;146.72
'00:40:43.900';-115;135.02
'00:40:44.000';-113;130.48
'00:40:44.000';-110;124.99
'00:40:44.000';-110;116.19
'00:40:44.000';-111;105.59
'00:40:44.100';-109;83.46
'00:40:44.100';-106;52.08
'00:40:44.100';-103;13.06
'00:40:44.100';-101;-28.21
'00:40:44.200';-99;-67.14
'00:40:44.200';-99;-88.48
'00:40:44.200';-99;-93.35
'00:40:44.200';-99;-91.5
'00:40:44.200';-98;-82.8
'00:40:44.200';-97;-71.63
'00:40:44.200';-96;-63.71
'00:40:44.200';-95;-57.43
'00:40:44.300';-94;-52.81
'00:40:44.300';-92;-53.41
'00:40:44.300';-92;-51.46
'00:40:44.300';-90;-48.44
'00:40:44.400';-88;-37.94
'00:40:44.400';-89;-24.38
'00:40:44.400';-90;-14.22
'00:40:44.400';-89;-5.31
'00:40:44.500';-91;-4.52
'00:40:44.500';-90;-1.07
'00:40:44.500';-90;2.82
'00:40:44.500';-89;8.3
'00:40:44.500';-90;18.64
'00:40:44.600';-90;26.12
'00:40:44.600';-90;31.23
'00:40:44.600';-91;32.15
'00:40:44.600';-92;28.29
'00:40:44.600';-93;58.52
'00:40:44.700';-93;158.95
'00:40:44.700';-94;192.86
'00:40:44.700';-93;46.08
'00:40:44.700';-93;-69.54
'00:40:44.700';-93;-65.34
'00:40:44.800';-93;-53.67
'00:40:44.800';-92;-37.37
'00:40:44.800';-90;-34.34
'00:40:44.800';-89;-35.17
'00:40:44.800';-91;-35.84
'00:40:44.800';-94;-33.16
'00:40:44.800';-101;-30.19
'00:40:44.900';-110;-32.5
'00:40:44.900';-119;-29.61
'00:40:44.900';-126;-22.51
'00:40:44.900';-131;-2.75
'00:40:45.000';-136;16.36
'00:40:45.000';-138;24.07
'00:40:45.000';-140;25.82
'00:40:45.100';-142;25.46
'00:40:45.100';-141;22.11
'00:40:45.100';-138;17.31
'00:40:45.100';-136;16.7
'00:40:45.100';-134;20.26
'00:40:45.100';-131;23.04
'00:40:45.200';-131;20.98
'00:40:45.200';-130;14.14
'00:40:45.200';-128;-3.98
'00:40:45.200';-128;37.97
'00:40:45.300';-127;178.33
'00:40:45.300';-125;208.94
'00:40:45.300';-121;17.8
'00:40:45.300';-120;-108.65
'00:40:45.300';-120;-103.39
'00:40:45.300';-118;-99.01
'00:40:45.300';-117;-88.85
'00:40:45.400';-113;-78.07
'00:40:45.400';-112;-69.25
'00:40:45.400';-111;-57.67
'00:40:45.400';-110;-48.95
'00:40:45.500';-110;-41.76
'00:40:45.500';-111;-34.5
'00:40:45.500';-112;-23.5
'00:40:45.500';-114;-6.94
'00:40:45.500';-119;5.53
'00:40:45.600';-122;19.04
'00:40:45.600';-125;29.7
'00:40:45.600';-128;36.23
'00:40:45.600';-130;34.98
'00:40:45.700';-129;31.72
'00:40:45.700';-126;28.88
'00:40:45.700';-123;27.69
'00:40:45.700';-120;26.4
'00:40:45.700';-119;24.98
'00:40:45.700';-119;23.4
'00:40:45.700';-120;22.63
'00:40:45.800';-119;22.45
'00:40:45.800';-118;22.34
'00:40:45.800';-115;21.69
'00:40:45.800';-111;22.58
'00:40:45.900';-108;22.91
'00:40:45.900';-108;18.58
'00:40:45.900';-107;38.64
'00:40:45.900';-107;165.89
'00:40:45.900';-105;219.97
'00:40:45.900';-103;32.56
'00:40:46.000';-101;-106.89
'00:40:46.000';-102;-98.56
'00:40:46.000';-101;-89.26
'00:40:46.000';-103;-79.33
'00:40:46.100';-101;-68.65
'00:40:46.100';-99;-62.6
'00:40:46.100';-99;-57.85
'00:40:46.100';-101;-52.35
'00:40:46.100';-106;-45.49
'00:40:46.100';-114;-35.95
'00:40:46.200';-120;-23.38
'00:40:46.200';-125;-5.58
'00:40:46.200';-131;11.12
'00:40:46.200';-136;28.64
'00:40:46.300';-136;36.71
'00:40:46.300';-139;35.08
'00:40:46.300';-141;32.44
'00:40:46.300';-141;26.1
'00:40:46.300';-139;14.29
'00:40:46.300';-136;10.97
'00:40:46.400';-133;10.49
'00:40:46.400';-130;9.97
'00:40:46.400';-128;7.11
'00:40:46.500';-127;4.52
'00:40:46.500';-125;1.64
'00:40:46.500';-125;-1.03
'00:40:46.500';-123;-1.42
'00:40:46.500';-122;2.68
'00:40:46.500';-120;10.32
'00:40:46.500';-120;6.9
'00:40:46.600';-118;13.51
'00:40:46.600';-116;86.47
'00:40:46.600';-112;209.31
'00:40:46.700';-110;62.17
'00:40:46.700';-109;-95.9
'00:40:46.700';-109;-90.33
'00:40:46.700';-107;-77.53
'00:40:46.700';-105;-66.09
'00:40:46.700';-104;-58.32
'00:40:46.800';-101;-52.27
'00:40:46.800';-101;-45.6
'00:40:46.800';-102;-45.27
'00:40:46.800';-103;-39.66
'00:40:46.800';-105;-27.79
'00:40:46.800';-109;-10.42
'00:40:46.800';-114;1.82
'00:40:46.900';-118;7.86
'00:40:46.900';-122;18.54
'00:40:46.900';-126;26.26
'00:40:46.900';-131;28.43
'00:40:47.000';-134;29.57
'00:40:47.000';-134;31.52
'00:40:47.000';-131;32.05
'00:40:47.100';-127;33.19
'00:40:47.100';-124;34.29
'00:40:47.100';-125;34.21
'00:40:47.100';-124;32.35
'00:40:47.100';-125;30.79
'00:40:47.100';-125;29.61
'00:40:47.100';-121;29.43
'00:40:47.200';-117;28.12
'00:40:47.200';-114;25.11
'00:40:47.200';-112;14.15
'00:40:47.200';-110;-10.27
'00:40:47.200';-110;59.14
'00:40:47.300';-108;148.4
'00:40:47.300';-106;145.31
'00:40:47.300';-102;26.07
'00:40:47.400';-102;-120.27
'00:40:47.400';-103;-112.5
'00:40:47.400';-102;-100.18
'00:40:47.400';-100;-85.09
'00:40:47.400';-98;-74.09
'00:40:47.400';-96;-63.14
'00:40:47.500';-95;-54.17
'00:40:47.500';-98;-48.02
'00:40:47.500';-100;-40.31
'00:40:47.500';-106;-27.62
'00:40:47.500';-111;-15.56
'00:40:47.500';-116;-2.85
'00:40:47.600';-121;14.15
'00:40:47.600';-124;32.3
'00:40:47.600';-126;41.39
'00:40:47.600';-128;45.48
'00:40:47.700';-129;42.7
'00:40:47.700';-126;41.07
'00:40:47.700';-124;37.66
'00:40:47.700';-121;37.8
'00:40:47.700';-120;36.66
'00:40:47.800';-117;31.47
'00:40:47.800';-115;20.5
'00:40:47.800';-114;9.87
'00:40:47.800';-113;3.7
'00:40:47.800';-113;1.09
'00:40:47.900';-112;-0.74
'00:40:47.900';-111;-0.07
'00:40:47.900';-110;0.58
'00:40:47.900';-109;0.69
'00:40:47.900';-107;-0.13
'00:40:47.900';-106;-0.33
'00:40:48.000';-105;-0.26
'00:40:48.000';-104;-1.25
'00:40:48.000';-103;-1.41
'00:40:48.000';-100;0.72
'00:40:48.100';-100;3.94
'00:40:48.100';-99;5.86
'00:40:48.100';-97;6.63
'00:40:48.100';-97;45.59
'00:40:48.200';-96;167.08
'00:40:48.200';-96;132.66
'00:40:48.200';-97;-32.27
'00:40:48.200';-99;-86.85
'00:40:48.200';-98;-81.79
'00:40:48.200';-96;-75.55
'00:40:48.200';-95;-66.52
'00:40:48.300';-94;-57.33
'00:40:48.300';-93;-50.52
'00:40:48.300';-92;-46.29
'00:40:48.300';-93;-45.65
'00:40:48.400';-97;-41.11
'00:40:48.400';-104;-35.23
'00:40:48.400';-113;-23.41
'00:40:48.400';-119;-0.53
'00:40:48.400';-126;30.4
'00:40:48.500';-131;43.57
'00:40:48.500';-134;45.22
'00:40:48.500';-135;41.46
'00:40:48.500';-136;37.16
'00:40:48.500';-132;31.45
'00:40:48.500';-132;24.59
'00:40:48.600';-131;24.27
'00:40:48.600';-129;24.9
'00:40:48.600';-127;24.93
'00:40:48.600';-127;21.23
'00:40:48.700';-124;15.12
'00:40:48.700';-123;6.62
'00:40:48.700';-121;2.25
'00:40:48.700';-119;0.61
'00:40:48.700';-117;-0.83
'00:40:48.700';-115;-2.65
'00:40:48.800';-115;-5.91
'00:40:48.800';-114;-7.96
'00:40:48.800';-113;-6.84
'00:40:48.800';-111;-5.58
'00:40:48.800';-109;-6.02
'00:40:48.900';-106;-5.49
'00:40:48.900';-104;-5.37
'00:40:48.900';-102;-5.7
'00:40:48.900';-100;-6.33
'00:40:48.900';-99;-6.26
'00:40:49.000';-98;-4.84
'00:40:49.000';-97;-1.77
'00:40:49.000';-96;1.68
'00:40:49.000';-95;4.28
'00:40:49.100';-95;-2.26
'00:40:49.100';-95;48.71
'00:40:49.100';-94;203.42
'00:40:49.100';-94;187.01
'00:40:49.100';-94;27.67
'00:40:49.100';-95;-73.9
'00:40:49.200';-94;-72.16
'00:40:49.200';-94;-67.9
'00:40:49.200';-94;-67.46
'00:40:49.200';-91;-61.76
'00:40:49.300';-91;-51.35
'00:40:49.300';-90;-41.49
'00:40:49.300';-91;-34.44
'00:40:49.300';-95;-30.78
'00:40:49.300';-100;-25.57
'00:40:49.300';-106;-21.78
'00:40:49.400';-114;-14.39
'00:40:49.400';-120;-8.16
'00:40:49.400';-125;-2.68
'00:40:49.400';-131;5.49
'00:40:49.400';-134;17.8
'00:40:49.500';-132;24.36
'00:40:49.500';-130;23.59
'00:40:49.500';-129;17.1
'00:40:49.500';-126;10.42
'00:40:49.500';-126;9.11
'00:40:49.600';-125;13.89
'00:40:49.600';-126;15.81
'00:40:49.600';-123;19.07
'00:40:49.600';-120;23.66
'00:40:49.700';-118;19.14
'00:40:49.700';-115;11.89
'00:40:49.700';-113;13.04
'00:40:49.700';-111;15.02
'00:40:49.700';-108;21.36
'00:40:49.700';-108;28.2
'00:40:49.800';-106;26.46
'00:40:49.800';-106;20.01
'00:40:49.800';-104;9.7
'00:40:49.800';-102;5.63
'00:40:49.900';-100;7.33
'00:40:49.900';-98;8
'00:40:49.900';-97;2.57
'00:40:49.900';-96;20.37
'00:40:49.900';-95;130.78
'00:40:50.000';-95;200.09
'00:40:50.000';-96;21.72
'00:40:50.000';-96;-111.87
'00:40:50.000';-96;-103.58
'00:40:50.000';-96;-96.19
'00:40:50.000';-95;-83.91
'00:40:50.100';-96;-61.44
'00:40:50.100';-95;-48.48
'00:40:50.100';-93;-46.15
'00:40:50.100';-92;-44.18
'00:40:50.100';-92;-38.08
'00:40:50.200';-95;-32
'00:40:50.200';-102;-14.64
'00:40:50.200';-107;2.45
'00:40:50.200';-112;14.84
'00:40:50.300';-117;22.21
'00:40:50.300';-122;26.17
'00:40:50.300';-124;29.05
'00:40:50.300';-124;29.47
'00:40:50.300';-123;28.02
'00:40:50.300';-120;23.86
'00:40:50.300';-117;19.68
'00:40:50.400';-115;18.45
'00:40:50.400';-114;18.29
'00:40:50.500';-114;17.38
'00:40:50.500';-113;17.81
'00:40:50.500';-109;17.86
'00:40:50.500';-107;18.47
'00:40:50.500';-107;18.38
'00:40:50.500';-107;18.13
'00:40:50.500';-107;15.61
'00:40:50.600';-107;5.08
'00:40:50.600';-105;52.69
'00:40:50.600';-102;161.59
'00:40:50.600';-100;168.42
'00:40:50.600';-100;40.02
'00:40:50.700';-101;-84.73
'00:40:50.700';-101;-83.12
'00:40:50.700';-99;-75.75
'00:40:50.700';-98;-66.97
'00:40:50.700';-97;-53.43
'00:40:50.700';-95;-45.22
'00:40:50.800';-93;-39.12
'00:40:50.800';-94;-35.77
'00:40:50.800';-93;-35.41
'00:40:50.800';-94;-34.27
'00:40:50.900';-98;-28.29
'00:40:50.900';-103;-19.11
'00:40:50.900';-108;-9.73
'00:40:50.900';-112;2.77
'00:40:50.900';-115;15.26
'00:40:51.000';-115;20.33
'00:40:51.000';-114;18.54
'00:40:51.000';-111;18.32
'00:40:51.000';-109;16.08
'00:40:51.000';-109;12.94
'00:40:51.000';-108;9.78
'00:40:51.100';-108;5.71
'00:40:51.100';-108;5.39
'00:40:51.100';-108;6.24
'00:40:51.200';-108;8.5
'00:40:51.200';-108;10.04
'00:40:51.200';-105;8.7
'00:40:51.200';-103;11.97
'00:40:51.200';-102;68.76
'00:40:51.200';-102;174.57
'00:40:51.300';-101;74.73
'00:40:51.300';-101;-78.91
'00:40:51.300';-100;-73.34
'00:40:51.300';-101;-65.94
'00:40:51.300';-98;-60.82
'00:40:51.300';-96;-58.31
'00:40:51.400';-96;-55.56
'00:40:51.400';-97;-48.27
'00:40:51.400';-97;-43.86
'00:40:51.400';-97;-38
'00:40:51.500';-99;-35.93
'00:40:51.500';-102;-31.75
'00:40:51.500';-106;-26.39
'00:40:51.500';-109;-21.22
'00:40:51.500';-112;-9.52
'00:40:51.600';-114;14.59
'00:40:51.600';-115;36.72
'00:40:51.600';-117;42.16
'00:40:51.600';-118;37.56
'00:40:51.600';-117;27.16
'00:40:51.700';-116;17.35
'00:40:51.700';-114;18.36
'00:40:51.700';-111;17.79
'00:40:51.700';-111;18.82
'00:40:51.700';-111;19.47
'00:40:51.800';-112;18.81
'00:40:51.800';-112;18.86
'00:40:51.800';-109;17.67
'00:40:51.800';-108;15.08
'00:40:51.800';-107;11.71
'00:40:51.900';-106;14.64
'00:40:51.900';-104;16.02
'00:40:51.900';-104;15.66
'00:40:51.900';-104;13.23
'00:40:51.900';-104;10.4
'00:40:52.000';-102;61.08
'00:40:52.000';-99;181.85
'00:40:52.000';-98;145.79
'00:40:52.000';-97;-28.55
'00:40:52.000';-97;-89.65
'00:40:52.000';-97;-81.2
'00:40:52.100';-99;-72.22
'00:40:52.100';-98;-64.83
'00:40:52.100';-98;-56.33
'00:40:52.100';-98;-44.39
'00:40:52.100';-99;-39.02
'00:40:52.200';-101;-39.55
'00:40:52.200';-104;-34.87
'00:40:52.200';-108;-28.54
'00:40:52.200';-111;-17.83
'00:40:52.300';-116;-1.96
'00:40:52.300';-121;11.08
'00:40:52.300';-125;21.68
'00:40:52.300';-127;30.75
'00:40:52.300';-128;30.9
'00:40:52.400';-128;26.72
'00:40:52.400';-125;20.62
'00:40:52.400';-123;16.19
'00:40:52.400';-121;15.61
'00:40:52.400';-120;18.22
'00:40:52.500';-119;21.18
'00:40:52.500';-118;21.11
'00:40:52.500';-116;20.2
'00:40:52.500';-113;14.07
'00:40:52.500';-111;35.7
'00:40:52.600';-110;180.88
'00:40:52.600';-111;236.36
'00:40:52.600';-111;17.71
'00:40:52.600';-109;-117.07
'00:40:52.600';-108;-111.39
'00:40:52.700';-108;-102.15
'00:40:52.700';-108;-91.19
'00:40:52.700';-108;-79.11
'00:40:52.700';-108;-67.38
'00:40:52.700';-107;-58.74
'00:40:52.800';-107;-53.49
'00:40:52.800';-104;-48.99
'00:40:52.800';-105;-43.06
'00:40:52.800';-108;-29.48
'00:40:52.800';-111;-12.2
'00:40:52.800';-115;-0.09
'00:40:52.900';-119;11.14
'00:40:52.900';-119;22.57
'00:40:52.900';-120;24.77
'00:40:52.900';-119;23.49
'00:40:52.900';-117;22.56
'00:40:53.000';-115;21.44
'00:40:53.000';-115;20.1
'00:40:53.000';-114;18.26
'00:40:53.100';-113;10.64
'00:40:53.100';-111;73.4
'00:40:53.100';-111;218.63
'00:40:53.100';-111;158.88
'00:40:53.100';-111;-52.44
'00:40:53.100';-111;-109.41
'00:40:53.200';-109;-96.88
'00:40:53.200';-105;-86.77
'00:40:53.200';-104;-76.23
'00:40:53.200';-104;-66.05
'00:40:53.200';-104;-54.2
'00:40:53.300';-105;-46.35
'00:40:53.300';-103;-43.2
'00:40:53.300';-102;-37.89
'00:40:53.300';-102;-26.41
'00:40:53.400';-104;-4.99
'00:40:53.400';-106;6.02
'00:40:53.400';-110;14.42
'00:40:53.400';-116;22.54
'00:40:53.400';-118;26.32
'00:40:53.400';-118;26.65
'00:40:53.400';-115;25.4
'00:40:53.500';-110;23.99
'00:40:53.500';-109;24.63
'00:40:53.500';-109;23.36
'00:40:53.500';-109;20.96
'00:40:53.600';-109;17.87
'00:40:53.600';-108;17.13
'00:40:53.600';-108;15.49
'00:40:53.600';-107;15.01
'00:40:53.600';-105;15.55
'00:40:53.700';-104;11.72
'00:40:53.700';-102;41.95
'00:40:53.700';-102;174.21
'00:40:53.700';-102;185.21
'00:40:53.700';-100;46.98
'00:40:53.700';-98;-96.13
'00:40:53.800';-97;-94.13
'00:40:53.800';-96;-79.16
'00:40:53.800';-96;-66.32
'00:40:53.800';-96;-54.2
'00:40:53.900';-97;-48.2
'00:40:53.900';-97;-44.2
'00:40:53.900';-100;-40.68
'00:40:53.900';-105;-31.69
'00:40:53.900';-110;-17.48
'00:40:54.000';-115;-4.5
'00:40:54.000';-118;8.42
'00:40:54.000';-119;20.71
'00:40:54.000';-122;29.4
'00:40:54.100';-124;35.2
'00:40:54.100';-128;35.09
'00:40:54.100';-128;31.85
'00:40:54.100';-126;26.25
'00:40:54.100';-123;21.71
'00:40:54.100';-121;19.42
'00:40:54.100';-117;15.49
'00:40:54.200';-117;9.01
'00:40:54.200';-116;1.69
'00:40:54.200';-115;1.86
