Time;Pleth;II
'00:00:33.900';-109;44.4
'00:00:33.900';-118;50.08
'00:00:33.900';-124;48.43
'00:00:33.900';-128;46.19
'00:00:34.000';-129;45.73
'00:00:34.000';-129;46.11
'00:00:34.000';-121;47.1
'00:00:34.000';-113;69.55
'00:00:34.000';-107;175.66
'00:00:34.000';-103;51.93
'00:00:34.000';-101;-11.25
'00:00:34.100';-101;-55.85
'00:00:34.100';-102;-54.29
'00:00:34.100';-101;-46.15
'00:00:34.100';-102;-31.31
'00:00:34.100';-100;-10.26
'00:00:34.200';-98;-0.51
'00:00:34.200';-97;6.75
'00:00:34.200';-95;17.83
'00:00:34.200';-95;29.86
'00:00:34.300';-98;44.18
'00:00:34.300';-104;57.56
'00:00:34.300';-110;65.2
'00:00:34.300';-114;62.73
'00:00:34.400';-116;59.66
'00:00:34.400';-113;54.62
'00:00:34.400';-108;50.93
'00:00:34.400';-103;47.28
'00:00:34.400';-97;43.99
'00:00:34.500';-93;43.99
'00:00:34.500';-91;42.78
'00:00:34.500';-91;47.03
'00:00:34.500';-93;129.38
'00:00:34.500';-94;58.22
'00:00:34.500';-94;1.13
'00:00:34.500';-92;-68.46
'00:00:34.600';-92;-64.5
'00:00:34.600';-92;-58.6
'00:00:34.600';-91;-52.93
'00:00:34.600';-90;-52.44
'00:00:34.700';-87;-49.73
'00:00:34.700';-85;-44.78
'00:00:34.700';-85;-37.38
'00:00:34.700';-88;-20.75
'00:00:34.800';-95;2.49
'00:00:34.800';-102;10.38
'00:00:34.800';-110;11.97
'00:00:34.800';-117;11.98
'00:00:34.800';-121;11.08
'00:00:34.800';-122;18.68
'00:00:34.800';-119;54.06
'00:00:34.900';-114;186.33
'00:00:34.900';-108;28.27
'00:00:34.900';-102;28.02
'00:00:34.900';-100;-11.85
'00:00:35.000';-100;-51.21
'00:00:35.000';-100;-48.56
'00:00:35.000';-100;-32.09
'00:00:35.000';-101;-32.71
'00:00:35.000';-100;-40.96
'00:00:35.100';-101;-58.22
'00:00:35.100';-103;-71.28
'00:00:35.100';-104;-60.42
'00:00:35.100';-107;-45.51
'00:00:35.200';-113;-39.04
'00:00:35.200';-115;-36.74
'00:00:35.200';-118;-32.85
'00:00:35.200';-119;-28.37
'00:00:35.200';-118;-26.77
'00:00:35.300';-113;-24.14
'00:00:35.300';-105;-17.78
'00:00:35.300';-98;-14.85
'00:00:35.300';-94;74.48
'00:00:35.300';-94;114.71
'00:00:35.400';-92;1.9
'00:00:35.400';-94;-87.61
'00:00:35.400';-96;-107.94
'00:00:35.400';-98;-99.03
'00:00:35.400';-100;-85.97
'00:00:35.400';-101;-73.48
'00:00:35.400';-101;-62.01
'00:00:35.500';-100;-55.57
'00:00:35.500';-97;-41.74
'00:00:35.500';-97;-17.47
'00:00:35.500';-99;9.32
'00:00:35.500';-103;33.08
'00:00:35.600';-109;42.89
'00:00:35.600';-114;43.59
'00:00:35.600';-117;43.35
'00:00:35.600';-117;44.16
'00:00:35.600';-115;43.56
'00:00:35.700';-111;42.66
'00:00:35.700';-105;43.51
'00:00:35.700';-100;44.14
'00:00:35.800';-97;45.31
'00:00:35.800';-97;101.1
'00:00:35.800';-99;87.35
'00:00:35.800';-99;42.24
'00:00:35.800';-100;-48.54
'00:00:35.800';-100;-68.94
'00:00:35.800';-99;-67.49
'00:00:35.900';-99;-60.66
'00:00:35.900';-97;-46.91
'00:00:35.900';-97;-46.97
'00:00:35.900';-94;-70.89
'00:00:35.900';-94;-106.31
'00:00:36.000';-97;-110.11
'00:00:36.000';-102;-88.31
'00:00:36.000';-110;-12.74
'00:00:36.000';-116;111.06
'00:00:36.100';-119;131.46
'00:00:36.100';-120;131.12
'00:00:36.100';-121;105.6
'00:00:36.100';-120;51.19
'00:00:36.100';-115;14.87
'00:00:36.200';-112;-8.74
'00:00:36.200';-107;-26.44
'00:00:36.200';-105;-48.34
'00:00:36.200';-103;-51.81
'00:00:36.300';-104;-49.82
'00:00:36.300';-105;-48.64
'00:00:36.300';-106;-47.37
'00:00:36.300';-106;-43.7
'00:00:36.300';-104;-38.52
'00:00:36.300';-102;-22.88
'00:00:36.400';-101;71.06
'00:00:36.400';-99;195.62
'00:00:36.400';-100;11.76
'00:00:36.400';-98;-49.81
'00:00:36.400';-98;-93.81
'00:00:36.500';-96;-94.81
'00:00:36.500';-96;-91.02
'00:00:36.500';-96;-82.21
'00:00:36.500';-94;-65.46
'00:00:36.500';-94;-35.38
'00:00:36.500';-96;-24.85
'00:00:36.600';-97;-24.3
'00:00:36.600';-102;-27.48
'00:00:36.600';-109;-23.48
'00:00:36.600';-118;-16.94
'00:00:36.700';-126;-9.1
'00:00:36.700';-131;93
'00:00:36.700';-135;110.39
'00:00:36.700';-136;36.02
'00:00:36.800';-134;-32.59
'00:00:36.800';-129;-59.53
'00:00:36.800';-123;-48.95
'00:00:36.800';-119;-37.97
'00:00:36.800';-117;-29.09
'00:00:36.800';-117;-17.56
'00:00:36.800';-116;6.37
'00:00:36.900';-116;28.65
'00:00:36.900';-113;41.64
'00:00:36.900';-112;44.57
'00:00:36.900';-109;53.13
'00:00:36.900';-109;61.66
'00:00:37.000';-111;58.92
'00:00:37.000';-116;57.11
'00:00:37.000';-116;59.02
'00:00:37.000';-115;57.91
'00:00:37.100';-110;51.45
'00:00:37.100';-105;36.95
'00:00:37.100';-102;20.48
'00:00:37.100';-99;6.19
'00:00:37.100';-98;-3.46
'00:00:37.100';-95;-1.31
'00:00:37.200';-95;2.48
'00:00:37.200';-95;65.03
'00:00:37.200';-95;176.4
'00:00:37.200';-95;6.18
'00:00:37.300';-94;-66.93
'00:00:37.300';-96;-104.46
'00:00:37.300';-95;-101.61
'00:00:37.300';-94;-95.51
'00:00:37.400';-92;-84.6
'00:00:37.400';-92;-62.58
'00:00:37.400';-91;-32.62
'00:00:37.400';-92;-10.05
'00:00:37.400';-94;9.56
'00:00:37.500';-104;25.96
'00:00:37.500';-114;44.27
'00:00:37.500';-122;46.95
'00:00:37.500';-132;42.01
'00:00:37.500';-138;40.02
'00:00:37.500';-140;35.49
'00:00:37.500';-142;27.39
'00:00:37.600';-140;28.29
'00:00:37.600';-134;39.21
'00:00:37.600';-125;158.04
'00:00:37.600';-121;52.46
'00:00:37.700';-120;8.8
'00:00:37.700';-118;-57.46
'00:00:37.700';-117;-78.22
'00:00:37.700';-118;-74.32
'00:00:37.800';-117;-69.36
'00:00:37.800';-115;-57.52
'00:00:37.800';-113;-44.62
'00:00:37.800';-112;-21.21
'00:00:37.800';-113;-14.3
'00:00:37.800';-116;-5.27
'00:00:37.900';-123;8.07
'00:00:37.900';-131;15.27
'00:00:37.900';-137;11.64
'00:00:37.900';-140;2.1
'00:00:38.000';-141;-2.68
'00:00:38.000';-137;-3.88
'00:00:38.000';-133;-3.54
'00:00:38.000';-128;-4.86
'00:00:38.000';-122;-6.11
'00:00:38.000';-117;-6.07
'00:00:38.000';-115;-6.75
'00:00:38.100';-114;6.32
'00:00:38.100';-113;123.09
'00:00:38.100';-110;-12
'00:00:38.100';-108;-65.31
'00:00:38.100';-105;-113.33
'00:00:38.200';-104;-109.65
'00:00:38.200';-105;-102.7
'00:00:38.200';-103;-87.9
'00:00:38.200';-101;-72.55
'00:00:38.300';-99;-65.29
'00:00:38.300';-97;-57.51
'00:00:38.300';-100;-43.94
'00:00:38.300';-109;-21.57
'00:00:38.300';-121;5.61
'00:00:38.400';-134;19.1
'00:00:38.400';-148;19.03
'00:00:38.400';-158;18.21
'00:00:38.400';-162;15.84
'00:00:38.400';-164;13.73
'00:00:38.500';-160;34.21
'00:00:38.500';-152;141.51
'00:00:38.500';-145;22.41
'00:00:38.500';-135;-16.01
'00:00:38.500';-129;-74.69
'00:00:38.500';-124;-78.44
'00:00:38.600';-117;-70.43
'00:00:38.600';-113;-64.43
'00:00:38.600';-108;-58.79
'00:00:38.600';-105;-48.41
'00:00:38.700';-105;-37.18
'00:00:38.700';-104;-17.41
'00:00:38.700';-104;13.98
'00:00:38.700';-110;34.65
'00:00:38.700';-116;48.25
'00:00:38.800';-123;47.4
'00:00:38.800';-129;42.47
'00:00:38.800';-129;30.71
'00:00:38.800';-128;17.17
'00:00:38.800';-122;7.1
'00:00:38.900';-113;5.78
'00:00:38.900';-105;14.49
'00:00:38.900';-98;23.83
'00:00:38.900';-95;25.13
'00:00:39.000';-93;24.23
'00:00:39.000';-90;24.49
'00:00:39.000';-88;79.67
'00:00:39.000';-87;63.75
'00:00:39.000';-85;10.7
'00:00:39.000';-84;-57.64
'00:00:39.000';-84;-47.34
'00:00:39.100';-81;-33.98
'00:00:39.100';-80;-21.34
'00:00:39.100';-78;-15.85
'00:00:39.100';-77;-15.38
'00:00:39.200';-76;-13.38
'00:00:39.200';-78;-5.96
'00:00:39.200';-86;10.83
'00:00:39.200';-99;30.21
'00:00:39.300';-116;45.27
'00:00:39.300';-129;36.8
'00:00:39.300';-140;20.56
'00:00:39.300';-148;2.92
'00:00:39.300';-152;-6.97
'00:00:39.300';-150;-17.69
'00:00:39.300';-147;-22.92
'00:00:39.400';-138;25.77
'00:00:39.400';-128;102.76
'00:00:39.400';-119;-34.89
'00:00:39.400';-111;-105.2
'00:00:39.400';-109;-164.55
'00:00:39.500';-108;-200.7
'00:00:39.500';-104;-218.12
'00:00:39.500';-99;-204.37
'00:00:39.500';-96;-187.2
'00:00:39.500';-91;-168.72
'00:00:39.600';-88;-150.96
'00:00:39.600';-84;-135.28
'00:00:39.600';-85;-121.88
'00:00:39.600';-92;-109.89
'00:00:39.600';-101;-79.34
'00:00:39.700';-109;8.34
'00:00:39.700';-117;70.5
'00:00:39.700';-117;120.92
'00:00:39.700';-114;168.04
'00:00:39.700';-105;200.22
'00:00:39.800';-96;224.12
'00:00:39.800';-90;236.21
'00:00:39.800';-87;240.05
'00:00:39.800';-84;239
'00:00:39.800';-84;233.66
'00:00:39.900';-82;229.04
'00:00:39.900';-80;224.66
'00:00:39.900';-79;220.03
'00:00:39.900';-79;213.7
'00:00:40.000';-80;200.14
'00:00:40.000';-80;181.75
'00:00:40.000';-79;165.52
'00:00:40.000';-77;146.95
'00:00:40.000';-74;167.11
'00:00:40.000';-72;169.23
'00:00:40.100';-70;161.35
'00:00:40.100';-70;111.3
'00:00:40.100';-71;10.17
'00:00:40.100';-70;-23.89
'00:00:40.100';-70;-25.6
'00:00:40.200';-69;-22.83
'00:00:40.200';-68;-25.52
'00:00:40.200';-69;-27.37
'00:00:40.200';-71;-27.61
'00:00:40.300';-79;-28
'00:00:40.300';-93;-25.55
'00:00:40.300';-111;-21.43
'00:00:40.300';-134;-11.45
'00:00:40.300';-154;-4.72
'00:00:40.400';-172;-15.47
'00:00:40.400';-185;-27.58
'00:00:40.400';-193;-36.26
'00:00:40.400';-192;-43.93
'00:00:40.400';-185;-43.97
'00:00:40.500';-172;-43.61
'00:00:40.500';-158;-42
'00:00:40.500';-146;-42.93
'00:00:40.500';-137;-46.4
'00:00:40.600';-129;-50.9
'00:00:40.600';-121;-54.14
'00:00:40.600';-115;-58.02
'00:00:40.600';-108;-57.11
'00:00:40.600';-103;-52.14
'00:00:40.600';-100;-42.89
'00:00:40.700';-97;18.58
'00:00:40.700';-95;127.77
'00:00:40.700';-91;-60.99
'00:00:40.700';-87;-100.98
'00:00:40.700';-84;-135.94
'00:00:40.700';-78;-120.55
'00:00:40.800';-75;-102.63
'00:00:40.800';-74;-85.76
'00:00:40.800';-73;-71.81
'00:00:40.800';-73;-63.13
'00:00:40.900';-73;-56.37
'00:00:40.900';-75;-47.17
'00:00:40.900';-81;-32.74
'00:00:40.900';-94;-10.1
'00:00:41.000';-111;2.66
'00:00:41.000';-129;0.88
'00:00:41.000';-143;-5.94
'00:00:41.000';-155;-15.03
'00:00:41.000';-160;-25.64
'00:00:41.000';-157;-33.34
'00:00:41.000';-151;-40.71
'00:00:41.100';-141;-48.84
'00:00:41.100';-132;-51.83
'00:00:41.100';-121;-50.97
'00:00:41.100';-112;-48.13
'00:00:41.100';-106;-19.19
'00:00:41.200';-99;168.01
'00:00:41.200';-95;27.22
'00:00:41.200';-91;-21.74
'00:00:41.200';-88;-74.04
'00:00:41.200';-86;-65.42
'00:00:41.300';-83;-56.93
'00:00:41.300';-82;-43.84
'00:00:41.300';-80;-26.24
'00:00:41.300';-78;-2.73
'00:00:41.300';-75;19.67
'00:00:41.400';-76;34.16
'00:00:41.400';-82;50.55
'00:00:41.400';-95;66.95
'00:00:41.400';-112;76.09
'00:00:41.400';-128;74.8
'00:00:41.500';-142;70.18
'00:00:41.500';-153;72.92
'00:00:41.500';-157;75.09
'00:00:41.500';-155;73.88
'00:00:41.600';-152;72.23
'00:00:41.600';-144;69.13
'00:00:41.600';-133;63.59
'00:00:41.600';-123;51.64
'00:00:41.600';-113;34.93
'00:00:41.600';-106;26.62
'00:00:41.700';-100;27.45
'00:00:41.700';-98;26.05
'00:00:41.700';-95;26.38
'00:00:41.700';-93;26
'00:00:41.800';-91;25.52
'00:00:41.800';-89;51.9
'00:00:41.800';-86;147.58
'00:00:41.800';-84;-4.27
'00:00:41.800';-81;-58.62
'00:00:41.800';-79;-96.98
'00:00:41.900';-76;-87.93
'00:00:41.900';-74;-75.93
'00:00:41.900';-72;-66.27
'00:00:41.900';-71;-59.31
'00:00:42.000';-69;-52.32
'00:00:42.000';-69;-44.88
'00:00:42.000';-72;-29.67
'00:00:42.000';-81;-10.29
'00:00:42.000';-100;14.51
'00:00:42.000';-120;29.36
'00:00:42.100';-139;27.73
'00:00:42.100';-155;20.94
'00:00:42.100';-165;13.51
'00:00:42.100';-170;2.02
'00:00:42.200';-168;-7.46
'00:00:42.200';-163;-10.85
'00:00:42.200';-153;-11.9
'00:00:42.200';-140;-1.52
'00:00:42.200';-128;9.31
'00:00:42.300';-119;9.12
'00:00:42.300';-113;5.94
'00:00:42.300';-110;1.81
'00:00:42.300';-107;-5.8
'00:00:42.300';-103;-17.43
'00:00:42.400';-99;-27.26
'00:00:42.400';-95;-19.69
'00:00:42.400';-93;-4.24
'00:00:42.400';-88;10.2
'00:00:42.400';-87;131.08
'00:00:42.500';-82;92.06
'00:00:42.500';-80;-19.83
'00:00:42.500';-78;-89.23
'00:00:42.500';-76;-97.9
'00:00:42.500';-75;-73.76
'00:00:42.600';-73;-48.33
'00:00:42.600';-73;-32.73
'00:00:42.600';-72;-23.83
'00:00:42.600';-71;-20.25
'00:00:42.700';-71;-23.08
'00:00:42.700';-74;-20.43
'00:00:42.700';-84;-8.69
'00:00:42.700';-100;18.1
'00:00:42.700';-116;36.43
'00:00:42.700';-135;39.01
'00:00:42.800';-148;35.05
'00:00:42.800';-158;30.78
'00:00:42.800';-163;26.63
'00:00:42.800';-163;21.16
'00:00:42.800';-159;15.03
'00:00:42.900';-149;12.37
'00:00:42.900';-139;9.11
'00:00:42.900';-128;9.93
'00:00:42.900';-119;15.41
'00:00:42.900';-115;99.87
'00:00:42.900';-109;111.68
'00:00:43.000';-106;16
'00:00:43.000';-104;-80.57
'00:00:43.000';-102;-101.06
'00:00:43.000';-99;-92.79
'00:00:43.100';-95;-78.24
'00:00:43.100';-92;-51.8
'00:00:43.100';-88;-39.66
'00:00:43.100';-87;-34.57
'00:00:43.200';-83;-31.02
'00:00:43.200';-83;-22.98
'00:00:43.200';-91;-7.3
'00:00:43.200';-104;11.28
'00:00:43.200';-121;27.58
'00:00:43.200';-139;39.09
'00:00:43.200';-154;39.68
'00:00:43.300';-163;34.01
'00:00:43.300';-166;22.61
'00:00:43.300';-162;12.3
'00:00:43.300';-155;3.39
'00:00:43.400';-143;-4.07
'00:00:43.400';-132;6.31
'00:00:43.400';-124;146.2
'00:00:43.400';-118;96.41
'00:00:43.400';-113;13.09
'00:00:43.500';-108;-72.67
'00:00:43.500';-102;-89.25
'00:00:43.500';-98;-85.47
'00:00:43.500';-94;-82.09
'00:00:43.500';-91;-70.94
'00:00:43.600';-89;-47.72
'00:00:43.600';-87;-25.55
'00:00:43.600';-85;-10.94
'00:00:43.600';-88;2.79
'00:00:43.600';-98;21.11
'00:00:43.600';-113;37.47
'00:00:43.700';-130;43.45
'00:00:43.700';-144;36.41
'00:00:43.700';-155;27.23
'00:00:43.700';-159;21.73
'00:00:43.800';-159;18.67
'00:00:43.800';-155;14.25
'00:00:43.800';-145;11.77
'00:00:43.800';-134;12.7
'00:00:43.800';-124;14.16
'00:00:43.800';-116;57.52
'00:00:43.900';-109;155.9
'00:00:43.900';-104;-0.34
'00:00:43.900';-100;-68.86
'00:00:43.900';-97;-104.44
'00:00:44.000';-95;-90.2
'00:00:44.000';-94;-80.38
'00:00:44.000';-91;-73.88
'00:00:44.000';-89;-67.78
'00:00:44.000';-86;-61.43
'00:00:44.100';-83;-52.01
'00:00:44.100';-83;-31.71
'00:00:44.100';-89;4.3
'00:00:44.100';-103;29.23
'00:00:44.100';-120;33.66
'00:00:44.100';-136;29.47
'00:00:44.200';-148;20.39
'00:00:44.200';-156;13.16
'00:00:44.200';-159;9.67
'00:00:44.200';-156;6.96
'00:00:44.200';-149;10.83
'00:00:44.300';-138;13.6
'00:00:44.300';-127;11.67
'00:00:44.300';-117;10.27
'00:00:44.300';-110;54.65
'00:00:44.300';-106;169.89
'00:00:44.400';-105;11.8
'00:00:44.400';-103;-48.4
'00:00:44.400';-99;-84.78
'00:00:44.400';-95;-81.69
'00:00:44.500';-92;-69.66
'00:00:44.500';-88;-53.39
'00:00:44.500';-85;-35.09
'00:00:44.500';-81;-19.27
'00:00:44.500';-78;-5.15
'00:00:44.500';-80;7.16
'00:00:44.600';-88;21.49
'00:00:44.600';-103;34.01
'00:00:44.600';-123;41.9
'00:00:44.600';-142;43.14
'00:00:44.600';-157;41.42
'00:00:44.700';-165;39.04
'00:00:44.700';-167;37.13
'00:00:44.700';-162;36.36
'00:00:44.700';-153;34.72
'00:00:44.700';-141;31.94
'00:00:44.800';-129;25.6
'00:00:44.800';-121;16.77
'00:00:44.800';-115;11.67
'00:00:44.800';-110;10.28
'00:00:44.800';-105;12.56
'00:00:44.900';-100;14.27
'00:00:44.900';-96;14.89
'00:00:44.900';-93;14.33
'00:00:44.900';-90;12.68
'00:00:45.000';-86;8.91
'00:00:45.000';-83;1.28
'00:00:45.000';-79;-1.02
'00:00:45.000';-77;2.9
'00:00:45.000';-74;2.94
'00:00:45.100';-71;4.84
'00:00:45.100';-68;6.24
'00:00:45.100';-66;9.38
'00:00:45.100';-66;75.3
'00:00:45.100';-65;135.39
'00:00:45.100';-65;5.82
'00:00:45.200';-64;-63.02
'00:00:45.200';-63;-89.6
'00:00:45.200';-63;-81.33
'00:00:45.200';-62;-68.8
'00:00:45.300';-63;-56.55
'00:00:45.300';-63;-42.49
'00:00:45.300';-65;-34.08
'00:00:45.300';-67;-25
'00:00:45.300';-81;-12.36
'00:00:45.300';-104;-0.41
'00:00:45.400';-128;14.78
'00:00:45.400';-155;33.4
'00:00:45.400';-177;36.7
'00:00:45.400';-194;31.74
'00:00:45.400';-208;26.35
'00:00:45.500';-215;20.05
'00:00:45.500';-217;16.29
'00:00:45.500';-212;12.82
'00:00:45.500';-198;11.55
'00:00:45.600';-182;10.61
'00:00:45.600';-167;28.7
'00:00:45.600';-154;153.31
'00:00:45.600';-145;-0.31
'00:00:45.600';-138;-50.9
'00:00:45.600';-132;-85.27
'00:00:45.700';-125;-82.62
'00:00:45.700';-118;-77.11
'00:00:45.700';-114;-65.69
'00:00:45.700';-109;-57.15
'00:00:45.800';-103;-51.69
'00:00:45.800';-98;-44.39
'00:00:45.800';-93;-30.78
'00:00:45.800';-92;-10.54
'00:00:45.800';-93;14.62
'00:00:45.800';-101;36.31
'00:00:45.900';-112;41.3
'00:00:45.900';-123;38.36
'00:00:45.900';-132;33.15
'00:00:45.900';-134;24.16
'00:00:45.900';-132;18.25
'00:00:46.000';-123;15.41
'00:00:46.000';-112;15.68
'00:00:46.000';-102;17.4
'00:00:46.000';-93;17.6
'00:00:46.000';-87;19
'00:00:46.100';-84;16.43
'00:00:46.100';-81;85.27
'00:00:46.100';-79;85.91
'00:00:46.100';-79;32.1
'00:00:46.100';-77;-69.65
'00:00:46.200';-78;-85.56
'00:00:46.200';-77;-76.58
'00:00:46.200';-75;-67.58
'00:00:46.200';-74;-61.2
'00:00:46.200';-72;-53.34
'00:00:46.300';-71;-43.98
'00:00:46.300';-71;-34.97
'00:00:46.300';-76;-14.58
'00:00:46.300';-89;14.85
'00:00:46.300';-109;36.97
'00:00:46.400';-131;43.74
'00:00:46.400';-152;38.6
'00:00:46.400';-170;30.42
'00:00:46.400';-183;19.87
'00:00:46.400';-187;14.99
'00:00:46.500';-183;17.1
'00:00:46.500';-173;18.33
'00:00:46.500';-160;17.86
'00:00:46.500';-148;14.18
'00:00:46.600';-135;36.25
'00:00:46.600';-125;163.93
'00:00:46.600';-119;6.66
'00:00:46.600';-113;-38.3
'00:00:46.600';-107;-77.75
'00:00:46.700';-101;-76.3
'00:00:46.700';-99;-69.25
'00:00:46.700';-96;-62.58
'00:00:46.700';-92;-61.16
'00:00:46.700';-89;-61.1
'00:00:46.700';-86;-56.67
'00:00:46.800';-83;-43.67
'00:00:46.800';-89;-14.77
'00:00:46.800';-103;20.88
'00:00:46.800';-120;38.05
'00:00:46.900';-136;38.01
'00:00:46.900';-153;32.15
'00:00:46.900';-165;18.04
'00:00:46.900';-169;-3.66
'00:00:46.900';-170;-19.42
'00:00:46.900';-163;-22.62
'00:00:47.000';-148;-21.3
'00:00:47.000';-133;39.5
'00:00:47.000';-120;121.35
'00:00:47.000';-110;-25.75
'00:00:47.100';-105;-102.11
'00:00:47.100';-101;-125.3
'00:00:47.100';-98;-115.15
'00:00:47.100';-94;-102.26
'00:00:47.100';-88;-92.87
'00:00:47.100';-85;-80.65
'00:00:47.200';-82;-60.16
'00:00:47.200';-79;-40.35
'00:00:47.200';-77;-19.64
'00:00:47.200';-82;5.89
'00:00:47.200';-94;32.81
'00:00:47.200';-110;48.47
'00:00:47.300';-126;46.74
'00:00:47.300';-139;41.26
'00:00:47.300';-145;39.62
'00:00:47.300';-144;44.58
'00:00:47.400';-137;133.63
'00:00:47.400';-125;120.41
'00:00:47.400';-115;58.03
'00:00:47.400';-105;-25.89
'00:00:47.500';-99;-48.55
'00:00:47.500';-94;-45.09
'00:00:47.500';-91;-41.37
'00:00:47.500';-87;-35.99
'00:00:47.500';-85;-23.93
'00:00:47.500';-82;-8.84
'00:00:47.500';-79;-0.09
'00:00:47.600';-79;13.97
'00:00:47.600';-79;35.37
'00:00:47.600';-86;52.06
'00:00:47.600';-96;54.84
'00:00:47.700';-106;51.94
'00:00:47.700';-113;45.81
'00:00:47.700';-118;40.78
'00:00:47.700';-115;35.34
'00:00:47.700';-107;25.96
'00:00:47.800';-98;18.29
'00:00:47.800';-90;11.79
'00:00:47.800';-83;14.11
'00:00:47.800';-78;36.9
'00:00:47.800';-75;183.91
'00:00:47.900';-73;26.22
'00:00:47.900';-71;-29.66
'00:00:47.900';-71;-86.32
'00:00:47.900';-71;-93.85
'00:00:47.900';-70;-79.72
'00:00:48.000';-69;-59.14
'00:00:48.000';-69;-48.79
'00:00:48.000';-69;-45.09
'00:00:48.000';-68;-41.53
'00:00:48.000';-73;-32.97
'00:00:48.100';-86;-13.09
'00:00:48.100';-108;8.54
'00:00:48.100';-133;27.44
'00:00:48.100';-155;34.37
'00:00:48.100';-171;30.63
'00:00:48.200';-182;24.94
'00:00:48.200';-188;16.22
'00:00:48.200';-187;19.58
'00:00:48.200';-178;103.46
'00:00:48.200';-166;38.34
'00:00:48.300';-152;7.2
'00:00:48.300';-141;-52.15
'00:00:48.300';-129;-73.79
'00:00:48.300';-120;-68.68
'00:00:48.300';-114;-56.58
'00:00:48.300';-111;-47.27
'00:00:48.400';-106;-41
'00:00:48.400';-102;-36.57
'00:00:48.400';-97;-24.81
'00:00:48.400';-94;-12.41
'00:00:48.500';-98;10
'00:00:48.500';-108;27.09
'00:00:48.500';-123;27.03
'00:00:48.500';-134;25.35
'00:00:48.500';-140;21.52
'00:00:48.500';-140;14.86
'00:00:48.600';-134;11.8
'00:00:48.600';-125;10.08
'00:00:48.600';-111;57.38
'00:00:48.600';-99;153.26
'00:00:48.700';-91;-15.78
'00:00:48.700';-86;-76.59
'00:00:48.700';-81;-104.09
'00:00:48.700';-81;-97.75
'00:00:48.700';-79;-79.13
'00:00:48.700';-79;-57.74
'00:00:48.800';-80;-51.27
'00:00:48.800';-77;-46.46
'00:00:48.800';-75;-40.05
'00:00:48.800';-73;-28.22
'00:00:48.800';-77;-9.75
'00:00:48.900';-86;12.16
'00:00:48.900';-100;29.15
'00:00:48.900';-114;38.27
'00:00:48.900';-124;40.58
'00:00:49.000';-128;39.39
'00:00:49.000';-126;38.52
'00:00:49.000';-118;34.92
'00:00:49.000';-109;26.11
'00:00:49.000';-100;16.5
'00:00:49.000';-92;11.97
'00:00:49.100';-87;19.69
'00:00:49.100';-84;27.74
'00:00:49.100';-82;30.78
'00:00:49.200';-79;30.88
'00:00:49.200';-77;29.95
'00:00:49.200';-75;27.31
'00:00:49.200';-74;21.83
'00:00:49.200';-73;20.01
'00:00:49.200';-72;18.82
'00:00:49.200';-71;18.2
'00:00:49.300';-72;21.3
'00:00:49.300';-72;25.67
'00:00:49.300';-72;78.66
'00:00:49.300';-71;178.61
'00:00:49.400';-71;-5.98
'00:00:49.400';-69;-34.53
'00:00:49.400';-68;-67.37
'00:00:49.400';-67;-68.68
'00:00:49.500';-69;-60.14
'00:00:49.500';-67;-45.76
'00:00:49.500';-67;-30.56
'00:00:49.500';-66;-21.94
'00:00:49.500';-72;-16.51
'00:00:49.600';-90;-11.96
'00:00:49.600';-118;-2.03
'00:00:49.600';-150;15.35
'00:00:49.600';-181;35.41
'00:00:49.600';-208;40.95
'00:00:49.600';-228;34.23
'00:00:49.600';-240;25.82
'00:00:49.700';-243;15.44
'00:00:49.700';-241;5.89
'00:00:49.700';-230;2.29
'00:00:49.700';-215;2.64
'00:00:49.800';-199;10.02
'00:00:49.800';-182;23.53
'00:00:49.800';-169;27.09
'00:00:49.800';-158;21.02
'00:00:49.800';-149;7.34
'00:00:49.900';-138;19.55
'00:00:49.900';-130;154.22
'00:00:49.900';-123;2.73
'00:00:49.900';-115;-48.8
'00:00:49.900';-110;-92.78
'00:00:49.900';-105;-82.88
'00:00:50.000';-100;-75.85
'00:00:50.000';-93;-73.64
'00:00:50.000';-86;-74.68
'00:00:50.000';-82;-71.96
'00:00:50.100';-79;-66.59
'00:00:50.100';-75;-49.51
'00:00:50.100';-78;-13.47
'00:00:50.100';-91;26.65
'00:00:50.200';-111;37.71
'00:00:50.200';-131;31.31
'00:00:50.200';-150;19.83
'00:00:50.200';-164;8.57
'00:00:50.200';-173;-2.63
'00:00:50.300';-174;-2.86
'00:00:50.300';-168;0.66
'00:00:50.300';-157;5.95
'00:00:50.300';-144;6.96
'00:00:50.300';-129;5.12
'00:00:50.300';-117;1.87
'00:00:50.300';-108;0.3
'00:00:50.400';-102;-3.77
'00:00:50.400';-98;-5.17
'00:00:50.400';-96;-5.47
'00:00:50.400';-93;-5.06
'00:00:50.400';-89;21.44
'00:00:50.500';-85;143.75
'00:00:50.500';-82;-10.14
'00:00:50.500';-79;-56.18
'00:00:50.500';-74;-96.69
'00:00:50.500';-72;-82
'00:00:50.600';-69;-65.97
'00:00:50.600';-66;-52.05
'00:00:50.600';-64;-45.25
'00:00:50.600';-62;-43.96
'00:00:50.600';-60;-41.49
'00:00:50.700';-63;-33.74
'00:00:50.700';-75;-14.45
'00:00:50.700';-98;20.74
'00:00:50.700';-122;50.88
'00:00:50.700';-147;59.69
'00:00:50.800';-168;54.25
'00:00:50.800';-186;47.11
'00:00:50.800';-196;34.81
