Time;Pleth;II
'11:21:48.374';-193;5.36
'11:21:48.409';-191;6.4
'11:21:48.409';-186;9.91
'11:21:48.442';-176;16.13
'11:21:48.493';-165;24.1
'11:21:48.493';-155;29.13
'11:21:48.493';-144;31.13
'11:21:48.543';-137;29.82
'11:21:48.543';-128;27.05
'11:21:48.592';-120;23.16
'11:21:48.592';-114;18.29
'11:21:48.592';-108;14.31
'11:21:48.626';-101;12.29
'11:21:48.675';-98;10.97
'11:21:48.675';-92;10.29
'11:21:48.675';-89;9.91
'11:21:48.709';-85;9.68
'11:21:48.742';-83;9.54
'11:21:48.742';-81;9.44
'11:21:48.776';-78;9.2
'11:21:48.776';-76;8.54
'11:21:48.810';-73;8.26
'11:21:48.810';-72;8.04
'11:21:48.858';-70;8.69
'11:21:48.858';-69;9.68
'11:21:48.893';-68;8.42
'11:21:48.893';-68;3.66
'11:21:48.940';-66;-1.7
'11:21:48.940';-65;-5.76
'11:21:48.975';-64;51.78
'11:21:48.975';-64;8.89
'11:21:49.009';-64;-33.73
'11:21:49.043';-65;-28.94
'11:21:49.043';-65;-24.43
'11:21:49.091';-66;-22.19
'11:21:49.091';-66;-17.48
'11:21:49.091';-66;-12.53
'11:21:49.140';-70;-6.87
'11:21:49.140';-81;-0.77
'11:21:49.175';-96;2.81
'11:21:49.175';-113;6.19
'11:21:49.209';-128;10.58
'11:21:49.242';-142;15
'11:21:49.242';-154;16.91
'11:21:49.275';-163;18.15
'11:21:49.275';-171;18.1
'11:21:49.325';-178;17.3
'11:21:49.325';-182;16.46
'11:21:49.359';-184;14.58
'11:21:49.359';-185;13.18
'11:21:49.408';-182;13.44
'11:21:49.408';-175;14.58
'11:21:49.408';-164;16.56
'11:21:49.442';-154;19.55
'11:21:49.477';-144;22.4
'11:21:49.477';-136;23.04
'11:21:49.509';-127;22.07
'11:21:49.543';-120;18.84
'11:21:49.543';-113;14.71
'11:21:49.577';-103;10.85
'11:21:49.577';-97;8.2
'11:21:49.625';-92;5.19
'11:21:49.625';-87;2.6
'11:21:49.674';-83;0.74
'11:21:49.674';-79;0.47
'11:21:49.674';-77;0.33
'11:21:49.708';-77;0.26
'11:21:49.708';-75;0.78
'11:21:49.742';-72;0.24
'11:21:49.792';-71;0.19
'11:21:49.792';-70;1.35
'11:21:49.792';-69;3.5
'11:21:49.826';-68;3.96
'11:21:49.862';-67;1.12
'11:21:49.862';-67;-1.39
'11:21:49.910';-68;-4.25
'11:21:49.910';-69;21.74
'11:21:49.910';-68;73.68
'11:21:49.958';-68;-38.18
'11:21:49.958';-68;-31.55
'11:21:50.006';-69;-28.76
'11:21:50.006';-69;-26.52
'11:21:50.040';-68;-24.25
'11:21:50.040';-67;-22.21
'11:21:50.076';-71;-19.9
'11:21:50.076';-78;-16.55
'11:21:50.125';-91;-13
'11:21:50.125';-105;-9.95
'11:21:50.159';-120;-6.57
'11:21:50.159';-133;-2.86
'11:21:50.208';-146;-0.25
'11:21:50.208';-157;0.27
'11:21:50.208';-165;-0.13
'11:21:50.242';-172;0.16
'11:21:50.275';-176;0.35
'11:21:50.275';-179;0.28
'11:21:50.310';-178;0.41
'11:21:50.310';-173;1.11
'11:21:50.357';-168;2.74
'11:21:50.357';-159;6.41
'11:21:50.392';-149;12.4
'11:21:50.392';-138;19.14
'11:21:50.427';-129;23.38
'11:21:50.427';-122;23.68
'11:21:50.475';-115;22.08
'11:21:50.475';-108;20.38
'11:21:50.526';-102;17.9
'11:21:50.526';-96;14.99
'11:21:50.526';-88;11.82
'11:21:50.559';-85;9.39
'11:21:50.593';-82;7.65
'11:21:50.593';-79;5.96
'11:21:50.642';-76;4.93
'11:21:50.642';-75;3.4
'11:21:50.676';-73;2.32
'11:21:50.676';-73;1.63
'11:21:50.725';-71;1.19
'11:21:50.725';-71;0.91
'11:21:50.759';-70;1.14
'11:21:50.759';-69;2.06
'11:21:50.808';-67;4.24
'11:21:50.808';-67;6.6
'11:21:50.808';-67;3.93
'11:21:50.842';-67;2.05
'11:21:50.876';-67;0.94
'11:21:50.876';-67;12.21
'11:21:50.910';-67;77.76
'11:21:50.910';-67;-33.44
'11:21:50.956';-68;-25.65
'11:21:50.956';-69;-23.98
'11:21:50.990';-69;-22.22
'11:21:50.990';-69;-20.6
'11:21:51.042';-71;-19.69
'11:21:51.042';-71;-19.47
'11:21:51.076';-76;-18.62
'11:21:51.076';-89;-17.46
'11:21:51.125';-104;-17.34
'11:21:51.125';-119;-16.83
'11:21:51.159';-134;-14.95
'11:21:51.159';-147;-11.25
'11:21:51.208';-155;-6.4
'11:21:51.208';-163;-2.46
'11:21:51.208';-168;0.07
'11:21:51.242';-173;2.54
'11:21:51.275';-175;4.72
'11:21:51.275';-173;6.35
'11:21:51.309';-170;10.46
'11:21:51.309';-167;16.76
'11:21:51.358';-160;25.64
'11:21:51.358';-154;33.44
'11:21:51.392';-143;37.23
'11:21:51.392';-133;36.63
'11:21:51.425';-123;35.34
'11:21:51.475';-114;32.3
'11:21:51.475';-108;28.71
'11:21:51.475';-102;24.56
'11:21:51.510';-98;20.65
'11:21:51.510';-94;17.14
'11:21:51.558';-90;14.84
'11:21:51.558';-86;12.88
'11:21:51.591';-83;11.8
'11:21:51.591';-79;10.89
'11:21:51.642';-76;9.45
'11:21:51.642';-74;7.18
'11:21:51.676';-73;7.47
'11:21:51.676';-72;7.07
'11:21:51.725';-71;6.81
'11:21:51.725';-68;8.1
'11:21:51.758';-69;8.33
'11:21:51.758';-68;5.88
'11:21:51.792';-67;1.82
'11:21:51.792';-67;-1.04
'11:21:51.826';-67;0.63
'11:21:51.826';-68;54.39
'11:21:51.874';-68;-32.81
'11:21:51.874';-67;-36.6
'11:21:51.909';-70;-35.7
'11:21:51.909';-70;-33.85
'11:21:51.950';-69;-31.33
'11:21:51.950';-69;-28.15
'11:21:51.990';-68;-25.61
'11:21:51.990';-74;-22.97
'11:21:52.025';-84;-19.79
'11:21:52.025';-100;-16.96
'11:21:52.059';-116;-14.09
'11:21:52.092';-132;-10.35
'11:21:52.092';-145;-7.12
'11:21:52.141';-156;-5.77
'11:21:52.141';-164;-5.49
'11:21:52.176';-171;-6.47
'11:21:52.176';-175;-7.17
'11:21:52.225';-176;-7.89
'11:21:52.225';-177;-8.17
'11:21:52.259';-176;-7.48
'11:21:52.259';-174;-5.83
'11:21:52.292';-168;-1.98
'11:21:52.292';-160;3.6
'11:21:52.341';-150;9.18
'11:21:52.341';-141;12.67
'11:21:52.375';-133;12.82
'11:21:52.375';-124;11.91
'11:21:52.409';-116;9.88
'11:21:52.409';-110;7.6
'11:21:52.442';-105;5.23
'11:21:52.492';-99;3.28
'11:21:52.492';-95;2.09
'11:21:52.492';-92;1.41
'11:21:52.527';-89;1.01
'11:21:52.527';-88;0.77
'11:21:52.575';-84;0.6
'11:21:52.575';-81;0.68
'11:21:52.610';-80;1.05
'11:21:52.610';-77;1.38
'11:21:52.657';-77;1.81
'11:21:52.657';-76;2.88
'11:21:52.706';-77;4.22
'11:21:52.706';-77;7.03
'11:21:52.706';-77;10.18
'11:21:52.753';-76;8.11
'11:21:52.753';-76;5.8
'11:21:52.792';-76;4.74
'11:21:52.792';-75;8.74
'11:21:52.841';-75;67.75
'11:21:52.841';-75;-26.15
'11:21:52.875';-76;-26.01
'11:21:52.875';-75;-24.57
'11:21:52.909';-75;-23.96
'11:21:52.909';-74;-23.36
'11:21:52.948';-75;-22.72
'11:21:52.948';-77;-21.79
'11:21:52.993';-82;-19.29
'11:21:52.993';-95;-15.84
'11:21:53.040';-109;-11.85
'11:21:53.040';-125;-7.91
'11:21:53.076';-139;-3.84
'11:21:53.076';-152;-0.21
'11:21:53.125';-163;2.15
'11:21:53.125';-172;4.13
'11:21:53.125';-180;5.59
'11:21:53.159';-185;6.42
'11:21:53.208';-187;6.89
'11:21:53.208';-186;7.18
'11:21:53.208';-183;7.36
'11:21:53.241';-178;8.84
'11:21:53.241';-171;12.96
'11:21:53.275';-164;19.38
'11:21:53.322';-155;26.84
'11:21:53.322';-146;30.27
'11:21:53.368';-136;28.25
'11:21:53.368';-129;23.71
'11:21:53.368';-120;17.85
'11:21:53.413';-113;12.3
'11:21:53.413';-106;7.5
'11:21:53.461';-102;3.76
'11:21:53.461';-98;-1.72
'11:21:53.507';-95;-4.88
'11:21:53.507';-90;-6.29
'11:21:53.507';-87;-8.41
'11:21:53.554';-83;-9.36
'11:21:53.554';-80;-9.25
'11:21:53.601';-77;-8.45
'11:21:53.601';-76;-7.6
'11:21:53.648';-74;-5.7
'11:21:53.648';-73;-2.44
'11:21:53.648';-73;2.37
'11:21:53.696';-71;8.24
'11:21:53.696';-70;6.07
'11:21:53.742';-69;6.88
'11:21:53.742';-69;6.59
'11:21:53.742';-70;7.5
'11:21:53.789';-70;46.67
'11:21:53.789';-71;-22.46
'11:21:53.839';-71;-22.05
'11:21:53.839';-71;-20.1
'11:21:53.873';-72;-17.64
'11:21:53.873';-72;-15.42
'11:21:53.906';-73;-13.35
'11:21:53.906';-73;-11.74
'11:21:53.940';-78;-10.44
'11:21:53.973';-90;-8.04
'11:21:53.973';-105;-5.5
'11:21:54.007';-119;-1.13
'11:21:54.007';-134;5.23
'11:21:54.054';-144;9.79
'11:21:54.054';-155;11.38
'11:21:54.101';-164;11.23
'11:21:54.101';-171;10.58
'11:21:54.101';-178;10.17
'11:21:54.140';-182;8.96
'11:21:54.174';-185;7.67
'11:21:54.174';-182;6.92
'11:21:54.208';-181;7.2
'11:21:54.208';-176;8.51
'11:21:54.241';-166;10.47
'11:21:54.241';-155;13.79
'11:21:54.291';-144;17.01
'11:21:54.291';-135;18.26
'11:21:54.326';-128;16.41
'11:21:54.326';-121;13.13
'11:21:54.359';-116;9.44
'11:21:54.407';-110;5.33
'11:21:54.407';-104;-0.33
'11:21:54.407';-99;-6.74
'11:21:54.442';-94;-12.22
'11:21:54.475';-89;-15.22
'11:21:54.475';-87;-16.93
'11:21:54.508';-85;-17.72
'11:21:54.508';-82;-17.81
'11:21:54.558';-80;-17.86
'11:21:54.558';-80;-17.48
'11:21:54.592';-78;-16.43
'11:21:54.592';-77;-14.5
'11:21:54.642';-78;-10.5
'11:21:54.642';-77;-6.18
'11:21:54.675';-78;-7.93
'11:21:54.675';-78;-9.89
'11:21:54.724';-80;-9.93
'11:21:54.724';-80;-7.51
'11:21:54.724';-80;44.93
'11:21:54.759';-81;-23.71
'11:21:54.792';-81;-29.28
'11:21:54.792';-81;-25.57
'11:21:54.841';-83;-22.84
'11:21:54.841';-83;-19.88
'11:21:54.875';-84;-17.4
'11:21:54.875';-86;-14.43
'11:21:54.925';-89;-10.97
'11:21:54.925';-99;-7.1
'11:21:54.925';-110;-3.01
'11:21:54.959';-125;2.08
'11:21:55.006';-140;5.98
'11:21:55.006';-153;10.68
'11:21:55.006';-164;13.74
'11:21:55.040';-175;15.62
'11:21:55.040';-185;16.54
'11:21:55.075';-192;17.34
'11:21:55.110';-195;17.53
'11:21:55.110';-196;17.87
'11:21:55.159';-193;18.11
'11:21:55.159';-190;19.62
'11:21:55.207';-184;22.26
'11:21:55.207';-177;26.27
'11:21:55.207';-166;30.42
'11:21:55.242';-156;31.6
'11:21:55.242';-146;30.65
'11:21:55.275';-135;28.24
'11:21:55.309';-125;24.58
'11:21:55.309';-118;20.14
'11:21:55.357';-112;14.98
'11:21:55.357';-107;12.02
'11:21:55.406';-101;10.24
'11:21:55.406';-96;8.62
'11:21:55.406';-93;7.34
'11:21:55.440';-89;5.93
'11:21:55.473';-86;5
'11:21:55.473';-84;4.71
'11:21:55.506';-81;4.3
'11:21:55.506';-81;4.01
'11:21:55.540';-77;4.01
'11:21:55.540';-76;4.34
'11:21:55.575';-75;5.28
'11:21:55.608';-74;7.5
'11:21:55.608';-71;8.25
'11:21:55.642';-71;4.91
'11:21:55.642';-70;1.92
'11:21:55.676';-69;-0.47
'11:21:55.709';-68;23.97
'11:21:55.709';-67;69.82
'11:21:55.758';-67;-31.06
'11:21:55.758';-69;-27.34
'11:21:55.792';-70;-25.46
'11:21:55.792';-71;-23.12
'11:21:55.841';-71;-21.48
'11:21:55.841';-72;-20.22
'11:21:55.875';-71;-18.52
'11:21:55.875';-79;-17.02
'11:21:55.925';-92;-15.06
'11:21:55.925';-108;-13.33
'11:21:55.925';-123;-11.85
'11:21:55.975';-138;-8.95
'11:21:55.975';-153;-6.3
'11:21:56.023';-167;-4.22
'11:21:56.023';-177;-3.76
'11:21:56.023';-183;-3.53
'11:21:56.059';-190;-4.37
'11:21:56.093';-190;-4.28
'11:21:56.093';-189;-2.6
'11:21:56.141';-185;1.35
'11:21:56.141';-178;9.6
'11:21:56.141';-169;21.93
'11:21:56.175';-160;32.87
'11:21:56.225';-149;39.29
'11:21:56.225';-140;38.57
'11:21:56.225';-131;37.18
'11:21:56.258';-123;33.67
'11:21:56.308';-114;30.11
'11:21:56.308';-106;25.73
'11:21:56.308';-99;22.13
'11:21:56.341';-93;18.9
'11:21:56.341';-88;15.45
'11:21:56.375';-84;12.62
'11:21:56.408';-81;10.27
'11:21:56.408';-78;8.97
'11:21:56.458';-74;7.61
'11:21:56.458';-73;6.43
'11:21:56.492';-70;5.08
'11:21:56.492';-67;4.13
'11:21:56.541';-66;3.24
'11:21:56.541';-64;3.44
'11:21:56.541';-64;4.93
'11:21:56.575';-65;3.86
'11:21:56.610';-65;-0.24
'11:21:56.610';-63;-4.21
'11:21:56.642';-64;-6.34
'11:21:56.642';-64;10.48
'11:21:56.691';-65;74.98
'11:21:56.691';-66;-45.14
'11:21:56.724';-68;-37.59
'11:21:56.724';-68;-35.34
'11:21:56.759';-68;-33.8
'11:21:56.808';-69;-33.5
'11:21:56.808';-70;-32.19
'11:21:56.808';-73;-30.65
'11:21:56.842';-81;-28.58
'11:21:56.842';-95;-25.32
'11:21:56.877';-112;-21.99
'11:21:56.877';-128;-17.34
'11:21:56.924';-142;-11.54
'11:21:56.924';-155;-7.68
'11:21:56.958';-165;-4.52
'11:21:56.958';-177;-2.97
'11:21:56.991';-187;-2.23
'11:21:57.041';-193;-2.47
'11:21:57.041';-196;-2.35
'11:21:57.041';-197;-1.86
'11:21:57.075';-193;-0.67
'11:21:57.109';-189;1.69
'11:21:57.109';-179;5.36
'11:21:57.158';-169;10.12
'11:21:57.158';-159;15.23
'11:21:57.158';-149;18.58
'11:21:57.192';-141;18.77
'11:21:57.225';-132;17.24
'11:21:57.225';-124;14.59
'11:21:57.273';-117;11.78
'11:21:57.273';-110;9.11
'11:21:57.310';-103;6.68
'11:21:57.310';-97;4.85
'11:21:57.358';-93;3.81
'11:21:57.358';-89;3.23
'11:21:57.358';-87;2.9
'11:21:57.392';-83;2.69
'11:21:57.441';-81;2.75
'11:21:57.441';-79;2.45
'11:21:57.441';-77;2.2
'11:21:57.475';-75;2.17
'11:21:57.509';-74;2.29
'11:21:57.509';-72;2.78
'11:21:57.558';-73;3.9
'11:21:57.558';-73;3.29
'11:21:57.591';-72;-0.4
'11:21:57.591';-71;-5.41
'11:21:57.625';-71;-11.73
'11:21:57.625';-70;37.3
'11:21:57.659';-70;31.14
'11:21:57.659';-70;-20.59
'11:21:57.708';-69;-37.13
'11:21:57.708';-70;-37.04
'11:21:57.742';-71;-35.76
'11:21:57.742';-72;-35.14
'11:21:57.791';-74;-33.33
'11:21:57.791';-77;-30.01
'11:21:57.825';-87;-24.87
'11:21:57.825';-104;-17.78
'11:21:57.859';-122;-9.77
'11:21:57.859';-139;-1.87
'11:21:57.908';-154;4.97
'11:21:57.908';-167;11.68
'11:21:57.942';-177;16.82
'11:21:57.942';-185;21.55
'11:21:57.975';-192;25.75
'11:21:58.010';-196;29.22
'11:21:58.010';-199;30.93
'11:21:58.056';-200;32.49
'11:21:58.056';-195;35.83
'11:21:58.091';-188;39.55
'11:21:58.091';-177;42.81
'11:21:58.124';-164;44.63
'11:21:58.124';-154;45.15
'11:21:58.172';-144;42.69
'11:21:58.172';-135;37.49
'11:21:58.206';-125;28.4
'11:21:58.206';-118;17.74
'11:21:58.242';-108;8.58
'11:21:58.242';-101;0.35
'11:21:58.291';-93;-6.33
'11:21:58.291';-88;-12.27
'11:21:58.341';-84;-16.41
'11:21:58.341';-81;-20.59
'11:21:58.341';-77;-20.78
'11:21:58.375';-76;-20.86
'11:21:58.423';-75;-20.13
'11:21:58.423';-73;-20.1
'11:21:58.423';-72;-19.68
'11:21:58.458';-69;-16.45
'11:21:58.458';-69;-11.86
'11:21:58.508';-69;-5.7
'11:21:58.508';-67;-0.19
'11:21:58.542';-66;-0.09
'11:21:58.542';-66;-1.09
'11:21:58.575';-66;-1.68
'11:21:58.624';-65;2.52
'11:21:58.624';-65;63.9
'11:21:58.624';-67;-27.1
'11:21:58.657';-68;-24.28
'11:21:58.657';-68;-20.87
'11:21:58.691';-68;-16.24
'11:21:58.726';-67;-11.3
'11:21:58.726';-65;-8.19
'11:21:58.772';-65;-5.87
'11:21:58.772';-71;-1.08
'11:21:58.806';-85;3.18
'11:21:58.806';-104;7.82
'11:21:58.840';-121;10.81
'11:21:58.840';-138;13.96
'11:21:58.875';-152;14.84
'11:21:58.875';-164;15.58
'11:21:58.909';-175;15.99
'11:21:58.956';-185;15.49
'11:21:58.956';-192;14.45
'11:21:58.956';-194;12.58
'11:21:58.989';-194;10.58
'11:21:59.024';-191;9.04
'11:21:59.024';-187;9.03
'11:21:59.073';-182;9.76
'11:21:59.073';-172;11.28
'11:21:59.108';-161;13.19
'11:21:59.108';-149;14.41
'11:21:59.142';-138;14.59
'11:21:59.142';-130;13.71
'11:21:59.190';-120;12.28
'11:21:59.190';-113;9.66
'11:21:59.225';-105;7.31
'11:21:59.225';-98;5.72
'11:21:59.258';-94;4.43
'11:21:59.258';-89;3.65
'11:21:59.308';-85;2.89
'11:21:59.308';-83;2.12
'11:21:59.358';-80;1.58
'11:21:59.358';-79;0.74
'11:21:59.358';-78;0.07
'11:21:59.392';-77;-0.65
'11:21:59.441';-76;-0.5
'11:21:59.441';-74;-0.4
'11:21:59.441';-72;0.37
'11:21:59.475';-71;2.3
'11:21:59.509';-71;1.93
'11:21:59.509';-71;-0.23
'11:21:59.556';-71;-2.36
'11:21:59.556';-71;-4.65
'11:21:59.556';-70;40.46
'11:21:59.592';-70;11.86
'11:21:59.641';-69;-28.94
'11:21:59.641';-71;-28.16
'11:21:59.641';-69;-27.13
'11:21:59.691';-70;-26.72
'11:21:59.691';-69;-26.8
'11:21:59.725';-72;-26.39
'11:21:59.725';-77;-24.81
'11:21:59.774';-89;-22.16
'11:21:59.774';-105;-18.27
'11:21:59.809';-123;-13.48
'11:21:59.809';-139;-7.08
'11:21:59.842';-154;-0.72
'11:21:59.842';-166;3.43
'11:21:59.890';-176;6.15
'11:21:59.890';-186;7.38
'11:21:59.925';-191;7.96
'11:21:59.925';-194;8.26
'11:21:59.974';-196;8.44
'11:21:59.974';-195;8.35
'11:22:00.008';-192;9.18
'11:22:00.008';-185;11.01
'11:22:00.042';-176;15.49
'11:22:00.042';-163;20.77
'11:22:00.092';-151;24.29
'11:22:00.092';-142;24.61
'11:22:00.141';-130;22.11
'11:22:00.141';-120;19.14
'11:22:00.141';-114;15.1
'11:22:00.176';-107;11.04
'11:22:00.224';-103;7.35
'11:22:00.224';-97;4.47
'11:22:00.224';-95;2.99
'11:22:00.258';-92;1.9
'11:22:00.258';-88;0.65
'11:22:00.292';-85;0.14
'11:22:00.341';-82;-0.16
'11:22:00.341';-78;-0.13
'11:22:00.341';-77;-0.1
'11:22:00.375';-73;-0.09
'11:22:00.375';-72;0.2
'11:22:00.424';-71;0.89
'11:22:00.424';-69;2.14
'11:22:00.458';-68;4.42
'11:22:00.458';-68;3.03
'11:22:00.492';-67;0.52
'11:22:00.540';-67;-0.74
'11:22:00.540';-67;0.48
'11:22:00.540';-67;45.33
'11:22:00.575';-69;-20.31
'11:22:00.575';-70;-27.08
'11:22:00.609';-71;-27.03
'11:22:00.658';-72;-26.26
'11:22:00.658';-72;-26.18
'11:22:00.658';-73;-26.13
'11:22:00.693';-74;-25.91
'11:22:00.693';-79;-25.02
'11:22:00.740';-92;-23.53
'11:22:00.740';-109;-21.26
'11:22:00.775';-124;-18.54
'11:22:00.775';-139;-14.95
'11:22:00.809';-153;-9.47
'11:22:00.857';-166;-4.8
'11:22:00.857';-177;-0.98
'11:22:00.857';-186;0.41
'11:22:00.890';-193;1.76
'11:22:00.938';-196;2.52
'11:22:00.938';-194;3.25
'11:22:00.938';-191;4.52
'11:22:00.972';-186;8.05
'11:22:00.972';-176;12.7
'11:22:01.006';-165;19.29
'11:22:01.039';-153;26
'11:22:01.039';-141;28.18
'11:22:01.073';-131;27.67
'11:22:01.073';-123;24.84
'11:22:01.108';-116;24.52
'11:22:01.157';-107;22.04
'11:22:01.157';-100;19.58
'11:22:01.157';-94;18.61
'11:22:01.192';-88;17.46
'11:22:01.192';-83;16.11
'11:22:01.241';-79;15.16
'11:22:01.241';-77;14.54
'11:22:01.275';-75;13.63
'11:22:01.275';-74;12.95
'11:22:01.308';-72;11.98
'11:22:01.358';-70;11.98
'11:22:01.358';-69;12.19
'11:22:01.358';-68;12.52
'11:22:01.391';-66;13.5
'11:22:01.441';-64;13.17
'11:22:01.441';-63;10.75
'11:22:01.441';-64;7.15
'11:22:01.475';-64;4.29
'11:22:01.509';-64;13.53
'11:22:01.509';-64;82.88
'11:22:01.557';-65;-41.44
'11:22:01.557';-62;-34.52
'11:22:01.557';-62;-30.49
'11:22:01.592';-61;-27.21
'11:22:01.641';-60;-23.48
'11:22:01.641';-60;-19.64
'11:22:01.641';-61;-16.61
'11:22:01.675';-69;-13.76
'11:22:01.675';-86;-11.36
'11:22:01.709';-105;-8.04
'11:22:01.741';-125;-4.65
'11:22:01.741';-143;-0.48
'11:22:01.775';-157;2.03
'11:22:01.775';-169;3.27
'11:22:01.824';-179;3.52
'11:22:01.824';-186;3.11
'11:22:01.858';-190;2.6
'11:22:01.858';-193;2.92
'11:22:01.907';-193;4.36
'11:22:01.907';-190;7.63
'11:22:01.941';-184;14.41
'11:22:01.941';-175;21.36
'11:22:01.975';-165;28.27
'11:22:01.975';-155;31.99
'11:22:02.025';-145;32.48
'11:22:02.025';-133;30.58
'11:22:02.072';-126;26.54
'11:22:02.072';-117;20.73
'11:22:02.072';-110;14.33
'11:22:02.106';-103;7.75
'11:22:02.141';-99;3.54
'11:22:02.141';-93;-0.16
'11:22:02.191';-89;-2.4
'11:22:02.191';-86;-4.27
'11:22:02.226';-81;-5.29
'11:22:02.226';-78;-6.48
'11:22:02.258';-77;-7.56
'11:22:02.258';-75;-7.98
'11:22:02.307';-73;-8.49
'11:22:02.307';-72;-9.07
'11:22:02.342';-70;-10.18
'11:22:02.342';-69;-11.14
'11:22:02.391';-68;-10.84
'11:22:02.391';-69;-11.33
'11:22:02.425';-68;-14.46
'11:22:02.425';-68;-18.78
'11:22:02.458';-68;-21.94
'11:22:02.458';-70;-5.64
'11:22:02.507';-71;64.8
'11:22:02.507';-71;-54.54
'11:22:02.541';-71;-43.83
'11:22:02.541';-71;-39.95
'11:22:02.574';-72;-36.38
'11:22:02.574';-72;-32.95
'11:22:02.608';-72;-29.84
'11:22:02.641';-75;-25.17
'11:22:02.641';-83;-19.41
'11:22:02.691';-98;-12.54
'11:22:02.691';-117;-6.25
'11:22:02.737';-134;0.37
'11:22:02.737';-150;6.72
'11:22:02.737';-165;11.74
'11:22:02.773';-177;14.43
'11:22:02.806';-187;16.87
'11:22:02.806';-195;20.57
'11:22:02.839';-199;26
'11:22:02.839';-198;30.45
'11:22:02.875';-196;33.63
'11:22:02.875';-193;36.91
'11:22:02.908';-188;41.74
'11:22:02.943';-180;45.22
'11:22:02.943';-167;48.74
'11:22:02.990';-155;49.75
'11:22:02.990';-142;48.07
'11:22:02.990';-130;44.96
'11:22:03.025';-123;39.44
'11:22:03.073';-116;30.47
'11:22:03.073';-108;22.07
'11:22:03.073';-105;14.4
'11:22:03.106';-98;8.99
'11:22:03.140';-93;5.31
'11:22:03.140';-89;3.27
'11:22:03.174';-84;1.55
'11:22:03.174';-81;-0.84
'11:22:03.208';-78;-2.79
'11:22:03.243';-76;-3.95
'11:22:03.243';-73;-5.27
'11:22:03.275';-71;-5.81
'11:22:03.275';-70;-6.4
'11:22:03.309';-69;-5.56
'11:22:03.355';-68;-3.93
'11:22:03.355';-66;-1.91
'11:22:03.355';-65;-4.25
'11:22:03.402';-65;-7.41
'11:22:03.402';-65;-10.07
'11:22:03.448';-66;-12.85
'11:22:03.448';-67;44.51
'11:22:03.496';-66;-33.32
'11:22:03.496';-66;-47.37
'11:22:03.496';-66;-45.02
'11:22:03.543';-65;-44.05
'11:22:03.543';-65;-41.83
'11:22:03.591';-65;-38.93
'11:22:03.591';-65;-34.58
'11:22:03.591';-70;-28.41
'11:22:03.636';-84;-21.99
'11:22:03.636';-102;-14.48
'11:22:03.683';-122;-8.58
'11:22:03.683';-139;-1.84
'11:22:03.730';-154;3.54
'11:22:03.730';-166;7.43
'11:22:03.776';-176;11.51
'11:22:03.776';-184;11.74
'11:22:03.776';-190;14.13
'11:22:03.823';-191;14.81
'11:22:03.823';-190;15.47
'11:22:03.872';-187;15.88
'11:22:03.872';-183;17.33
'11:22:03.872';-176;20.27
'11:22:03.908';-165;24.17
'11:22:03.941';-153;28.82
'11:22:03.941';-141;30.32
'11:22:03.975';-130;29.81
'11:22:03.975';-122;27.45
'11:22:04.024';-113;23.79
'11:22:04.024';-107;19.7
'11:22:04.058';-101;15.31
'11:22:04.058';-95;11.4
'11:22:04.105';-91;9.36
'11:22:04.105';-87;7.62
'11:22:04.139';-82;5.93
'11:22:04.139';-80;5.26
'11:22:04.175';-77;4.6
'11:22:04.175';-74;3.65
'11:22:04.208';-71;2.68
'11:22:04.242';-70;2.5
'11:22:04.242';-70;1.73
'11:22:04.292';-68;2.02
'11:22:04.292';-68;3.46
'11:22:04.292';-67;4.89
'11:22:04.325';-65;2.91
'11:22:04.372';-65;0
'11:22:04.372';-64;-2.67
'11:22:04.372';-65;-2.8
'11:22:04.407';-64;41.37
'11:22:04.407';-64;-26.56
'11:22:04.441';-64;-34.91
'11:22:04.474';-64;-32.44
'11:22:04.474';-62;-28.02
'11:22:04.508';-63;-25.63
'11:22:04.557';-64;-23.28
'11:22:04.557';-65;-21.2
'11:22:04.557';-72;-18.87
'11:22:04.591';-87;-16.27
'11:22:04.591';-107;-13.04
'11:22:04.624';-126;-9.28
'11:22:04.674';-142;-5.62
'11:22:04.674';-158;-3.56
'11:22:04.674';-170;-2.15
'11:22:04.708';-181;-1.75
'11:22:04.742';-188;-1.82
'11:22:04.742';-194;-1.64
'11:22:04.791';-196;-1.51
'11:22:04.791';-195;-1.08
'11:22:04.791';-192;-0.19
'11:22:04.826';-185;1.54
'11:22:04.874';-179;4.98
'11:22:04.874';-168;9.97
'11:22:04.874';-157;14.2
'11:22:04.908';-144;16.94
'11:22:04.908';-137;17.39
'11:22:04.957';-128;16.62
'11:22:04.957';-121;15.31
'11:22:04.992';-112;12.87
'11:22:04.992';-106;9.77
'11:22:05.041';-100;6.28
'11:22:05.041';-94;3.6
'11:22:05.075';-90;2.12
'11:22:05.075';-87;1
'11:22:05.122';-82;0.36
'11:22:05.122';-80;-0.29
'11:22:05.157';-78;-0.47
'11:22:05.157';-75;-0.16
'11:22:05.191';-74;-0.13
'11:22:05.191';-74;-0.44
'11:22:05.240';-71;-0.53
'11:22:05.240';-71;-0.3
'11:22:05.276';-70;0.47
'11:22:05.276';-68;2.58
'11:22:05.324';-67;2.98
'11:22:05.324';-66;0.79
'11:22:05.358';-67;-0.09
'11:22:05.358';-68;-1.51
'11:22:05.407';-67;31.71
'11:22:05.407';-69;26.45
'11:22:05.407';-69;-8.96
