Time;Pleth;II
'00:28:44.400';-76;8.2
'00:28:44.400';-77;10.85
'00:28:44.400';-82;13.43
'00:28:44.400';-91;16.49
'00:28:44.500';-104;19.6
'00:28:44.500';-117;18.51
'00:28:44.500';-131;21.8
'00:28:44.500';-139;18.25
'00:28:44.500';-147;10.81
'00:28:44.600';-154;1.19
'00:28:44.600';-157;-7.93
'00:28:44.600';-159;-11.58
'00:28:44.600';-160;-5.4
'00:28:44.600';-158;-0.45
'00:28:44.700';-156;3.31
'00:28:44.700';-152;4.1
'00:28:44.700';-146;4.42
'00:28:44.700';-142;4.58
'00:28:44.700';-136;1.95
'00:28:44.800';-131;5.59
'00:28:44.800';-126;5.76
'00:28:44.800';-124;5.83
'00:28:44.800';-122;6.34
'00:28:44.800';-118;6.48
'00:28:44.900';-114;6.77
'00:28:44.900';-111;6.45
'00:28:44.900';-106;6.2
'00:28:44.900';-104;9.34
'00:28:44.900';-101;15.08
'00:28:45.000';-100;22.15
'00:28:45.000';-99;28.56
'00:28:45.000';-98;54.27
'00:28:45.000';-96;93.42
'00:28:45.000';-95;129.32
'00:28:45.100';-93;86.66
'00:28:45.100';-91;30.13
'00:28:45.100';-88;-42.77
'00:28:45.100';-87;-93.75
'00:28:45.200';-86;-111.96
'00:28:45.200';-84;-106.89
'00:28:45.200';-82;-100.32
'00:28:45.200';-82;-97.96
'00:28:45.200';-82;-89.19
'00:28:45.200';-83;-72.03
'00:28:45.200';-82;-58.1
'00:28:45.300';-84;-45.18
'00:28:45.300';-86;-22.52
'00:28:45.300';-94;18.13
'00:28:45.400';-103;46.17
'00:28:45.400';-116;58.58
'00:28:45.400';-126;59.53
'00:28:45.400';-134;54.1
'00:28:45.400';-138;46.15
'00:28:45.400';-142;38.74
'00:28:45.500';-145;36.62
'00:28:45.500';-146;34.6
'00:28:45.500';-143;35.15
'00:28:45.500';-138;36.03
'00:28:45.600';-133;33.75
'00:28:45.600';-125;31.13
'00:28:45.600';-122;28.45
'00:28:45.600';-119;24.37
'00:28:45.600';-118;17.54
'00:28:45.600';-118;20.96
'00:28:45.700';-114;31.7
'00:28:45.700';-110;47.04
'00:28:45.700';-108;76.32
'00:28:45.700';-104;112.09
'00:28:45.700';-103;201.5
'00:28:45.800';-101;79.51
'00:28:45.800';-99;-54.76
'00:28:45.800';-98;-100.79
'00:28:45.800';-97;-104.36
'00:28:45.900';-95;-100.34
'00:28:45.900';-93;-99.69
'00:28:45.900';-90;-98.38
'00:28:45.900';-88;-95.63
'00:28:45.900';-89;-83.75
'00:28:45.900';-89;-68.65
'00:28:46.000';-90;-47.15
'00:28:46.000';-95;-23.39
'00:28:46.000';-102;3.4
'00:28:46.000';-114;21.68
'00:28:46.000';-127;22.63
'00:28:46.100';-136;22.8
'00:28:46.100';-143;24.77
'00:28:46.100';-147;25.53
'00:28:46.100';-154;25.96
'00:28:46.100';-156;33.78
'00:28:46.200';-156;105.58
'00:28:46.200';-153;13.92
'00:28:46.200';-150;-34.21
'00:28:46.200';-141;-91.07
'00:28:46.200';-136;-38.97
'00:28:46.300';-131;-13.23
'00:28:46.300';-126;-8.41
'00:28:46.300';-121;-7.07
'00:28:46.300';-120;-8.27
'00:28:46.300';-117;-5.75
'00:28:46.400';-114;1.63
'00:28:46.400';-110;12.88
'00:28:46.400';-106;21.05
'00:28:46.400';-105;27.51
'00:28:46.400';-106;25.02
'00:28:46.500';-112;12.1
'00:28:46.500';-120;-10.81
'00:28:46.500';-127;-17.66
'00:28:46.500';-133;-20.21
'00:28:46.500';-134;-19.66
'00:28:46.500';-130;-22.15
'00:28:46.600';-124;-22.83
'00:28:46.600';-118;-24.1
'00:28:46.600';-112;-22.87
'00:28:46.600';-108;12.92
'00:28:46.700';-105;24.91
'00:28:46.700';-103;-1
'00:28:46.700';-102;-58.38
'00:28:46.700';-100;-38.98
'00:28:46.700';-98;-4.34
'00:28:46.800';-96;4.82
'00:28:46.800';-95;5.57
'00:28:46.800';-94;6.57
'00:28:46.800';-91;7.06
'00:28:46.900';-90;11.24
'00:28:46.900';-92;23.47
'00:28:46.900';-98;40.55
'00:28:46.900';-107;44.36
'00:28:46.900';-120;35.34
'00:28:46.900';-132;19.88
'00:28:47.000';-140;4.3
'00:28:47.000';-145;-4.89
'00:28:47.000';-148;-11.75
'00:28:47.000';-147;-4.54
'00:28:47.000';-142;3.08
'00:28:47.100';-136;5.88
'00:28:47.100';-128;7.77
'00:28:47.100';-121;8.26
'00:28:47.100';-116;8.48
'00:28:47.200';-112;7.62
'00:28:47.200';-109;5.71
'00:28:47.200';-109;7.03
'00:28:47.200';-108;9.15
'00:28:47.200';-108;10.8
'00:28:47.200';-105;10.53
'00:28:47.300';-104;8.53
'00:28:47.300';-104;6.45
'00:28:47.300';-100;2.85
'00:28:47.300';-97;41.77
'00:28:47.300';-93;57.38
'00:28:47.300';-92;10.68
'00:28:47.400';-90;-42.16
'00:28:47.400';-89;-79.85
'00:28:47.400';-88;-16.65
'00:28:47.400';-87;-2.05
'00:28:47.500';-87;-2.01
'00:28:47.500';-85;2.12
'00:28:47.500';-86;11.12
'00:28:47.500';-88;19.67
'00:28:47.600';-96;23.4
'00:28:47.600';-108;24.67
'00:28:47.600';-124;25.18
'00:28:47.600';-141;23.01
'00:28:47.600';-154;12.42
'00:28:47.600';-160;4.59
'00:28:47.600';-166;0.78
'00:28:47.700';-170;-3.51
'00:28:47.700';-171;-9.97
'00:28:47.700';-170;-16.34
'00:28:47.700';-167;-19.39
'00:28:47.800';-164;-19.21
'00:28:47.800';-157;-16.24
'00:28:47.800';-150;-4.68
'00:28:47.800';-142;8.46
'00:28:47.800';-134;6.18
'00:28:47.800';-129;36.14
'00:28:47.900';-125;78.72
'00:28:47.900';-120;-10.31
'00:28:47.900';-116;-63.53
'00:28:47.900';-112;-100.99
'00:28:48.000';-109;-14.72
'00:28:48.000';-106;15.77
'00:28:48.000';-103;10.37
'00:28:48.000';-98;7.87
'00:28:48.100';-96;5.67
'00:28:48.100';-94;2.59
'00:28:48.100';-91;1.1
'00:28:48.100';-92;8.64
'00:28:48.100';-97;31.49
'00:28:48.100';-106;42.93
'00:28:48.200';-115;30.57
'00:28:48.200';-124;13.2
'00:28:48.200';-131;-1.04
'00:28:48.200';-136;-13.26
'00:28:48.200';-141;-11.12
'00:28:48.200';-140;-5.49
'00:28:48.300';-138;3.38
'00:28:48.300';-131;4.91
'00:28:48.300';-126;3.68
'00:28:48.300';-118;2.02
'00:28:48.400';-112;-0.03
'00:28:48.400';-106;2.45
'00:28:48.400';-102;4.16
'00:28:48.400';-99;5.87
'00:28:48.500';-97;9.7
'00:28:48.500';-95;12.77
'00:28:48.500';-93;11.6
'00:28:48.500';-92;15.94
'00:28:48.500';-91;18.6
'00:28:48.500';-88;44
'00:28:48.600';-86;91.06
'00:28:48.600';-84;133.26
'00:28:48.600';-84;64.56
'00:28:48.600';-82;2.11
'00:28:48.600';-81;-63.76
'00:28:48.600';-80;-116
'00:28:48.700';-78;-116.86
'00:28:48.700';-78;-110.13
'00:28:48.700';-78;-103.62
'00:28:48.700';-78;-97.31
'00:28:48.800';-75;-87.42
'00:28:48.800';-75;-73.87
'00:28:48.800';-75;-61.37
'00:28:48.800';-78;-46.68
'00:28:48.800';-84;-8.82
'00:28:48.900';-97;40.88
'00:28:48.900';-111;61.45
'00:28:48.900';-123;64.09
'00:28:48.900';-135;63.54
'00:28:48.900';-142;60.84
'00:28:48.900';-145;55.12
'00:28:49.000';-145;50.66
'00:28:49.000';-141;46.96
'00:28:49.000';-135;40.07
'00:28:49.000';-128;31.48
'00:28:49.100';-121;25.96
'00:28:49.100';-118;19.07
'00:28:49.100';-115;13.54
'00:28:49.100';-112;12.21
'00:28:49.100';-111;16.09
'00:28:49.100';-107;16.93
'00:28:49.200';-105;21.42
'00:28:49.200';-104;30.08
'00:28:49.200';-102;58.37
'00:28:49.300';-100;96.71
'00:28:49.300';-98;132.28
'00:28:49.300';-97;66.93
'00:28:49.300';-96;4.49
'00:28:49.300';-95;-66.09
'00:28:49.300';-93;-107.75
'00:28:49.300';-92;-114.64
'00:28:49.400';-89;-107.01
'00:28:49.400';-88;-98.34
'00:28:49.400';-87;-88.69
'00:28:49.400';-87;-79.14
'00:28:49.500';-87;-70.51
'00:28:49.500';-85;-49.37
'00:28:49.500';-87;-33.03
'00:28:49.500';-93;-11.93
'00:28:49.500';-104;19
'00:28:49.500';-115;38.03
'00:28:49.600';-127;38.74
'00:28:49.600';-140;37.97
'00:28:49.600';-147;34.55
'00:28:49.700';-150;35.55
'00:28:49.700';-150;39.06
'00:28:49.700';-149;39.03
'00:28:49.700';-146;38.15
'00:28:49.700';-141;37.29
'00:28:49.700';-135;35.62
'00:28:49.700';-128;30.3
'00:28:49.800';-121;26.53
'00:28:49.800';-117;27.2
'00:28:49.800';-115;26.79
'00:28:49.800';-116;25.18
'00:28:49.800';-113;21.78
'00:28:49.900';-113;16.77
'00:28:49.900';-110;13.1
'00:28:49.900';-106;9.86
'00:28:49.900';-104;11.24
'00:28:50.000';-102;13.71
'00:28:50.000';-101;11.92
'00:28:50.000';-99;10.16
'00:28:50.000';-97;6.62
'00:28:50.100';-97;3.48
'00:28:50.100';-96;-1.78
'00:28:50.100';-94;31.66
'00:28:50.100';-93;85.06
'00:28:50.100';-93;8.49
'00:28:50.100';-90;-50.12
'00:28:50.200';-90;-91.83
'00:28:50.200';-91;-20.21
'00:28:50.200';-90;-7.58
'00:28:50.200';-90;-8.55
'00:28:50.200';-91;-6.12
'00:28:50.300';-89;2.44
'00:28:50.300';-90;11.12
'00:28:50.300';-94;9.87
'00:28:50.300';-102;9.51
'00:28:50.300';-114;10.91
'00:28:50.400';-131;10.63
'00:28:50.400';-142;6.92
'00:28:50.400';-151;6.95
'00:28:50.400';-160;6.41
'00:28:50.400';-166;3.05
'00:28:50.500';-172;-3.24
'00:28:50.500';-176;-9.62
'00:28:50.500';-179;-15.14
'00:28:50.500';-180;-22.35
'00:28:50.600';-178;-12.74
'00:28:50.600';-175;-1.45
'00:28:50.600';-167;3.27
'00:28:50.600';-156;-2.65
'00:28:50.600';-147;-7.58
'00:28:50.600';-139;-11.33
'00:28:50.600';-132;-10.71
'00:28:50.700';-128;-9.77
'00:28:50.700';-125;-7.09
'00:28:50.700';-120;-1.59
'00:28:50.700';-117;3.47
'00:28:50.700';-113;4.72
'00:28:50.800';-109;4.06
'00:28:50.800';-106;5.28
'00:28:50.800';-102;8.52
'00:28:50.800';-98;10.24
'00:28:50.900';-94;9.44
'00:28:50.900';-91;24.23
'00:28:50.900';-87;84.95
'00:28:50.900';-84;14.5
'00:28:50.900';-84;-33.89
'00:28:50.900';-83;-85.06
'00:28:51.000';-83;-31.05
'00:28:51.000';-81;-8.59
'00:28:51.000';-80;-4.36
'00:28:51.000';-79;0.16
'00:28:51.100';-79;6.06
'00:28:51.100';-79;12.28
'00:28:51.100';-79;15.33
'00:28:51.100';-82;18.37
'00:28:51.200';-90;21.23
'00:28:51.200';-101;22.81
'00:28:51.200';-115;21.78
'00:28:51.200';-130;19.3
'00:28:51.200';-142;14.13
'00:28:51.200';-152;4.24
'00:28:51.300';-158;-1.24
'00:28:51.300';-162;-3.24
'00:28:51.300';-164;-5.68
'00:28:51.300';-164;-4.61
'00:28:51.300';-162;-2.72
'00:28:51.300';-159;0.28
'00:28:51.400';-153;2.92
'00:28:51.400';-145;2.16
'00:28:51.400';-137;1.15
'00:28:51.400';-130;0.81
'00:28:51.500';-124;0.85
'00:28:51.500';-122;4.12
'00:28:51.500';-119;12.72
'00:28:51.500';-115;81.21
'00:28:51.600';-111;20.24
'00:28:51.600';-105;-25.45
'00:28:51.600';-99;-79.14
'00:28:51.600';-97;-44.56
'00:28:51.600';-95;-8.38
'00:28:51.600';-92;9.88
'00:28:51.600';-89;9.24
'00:28:51.700';-85;7.81
'00:28:51.700';-84;8.62
'00:28:51.700';-83;10.91
'00:28:51.700';-82;16.54
'00:28:51.800';-86;25.36
'00:28:51.800';-94;26.88
'00:28:51.800';-106;29.04
'00:28:51.800';-120;22.8
'00:28:51.800';-134;11.32
'00:28:51.800';-143;-1.96
'00:28:51.900';-149;-7.27
'00:28:51.900';-154;-13.11
'00:28:51.900';-155;-14.11
'00:28:51.900';-153;-15.61
'00:28:52.000';-151;9.05
'00:28:52.000';-144;72.48
'00:28:52.000';-138;-2.42
'00:28:52.000';-130;-38.67
'00:28:52.100';-123;-59.41
'00:28:52.100';-116;-29.38
'00:28:52.100';-111;-26.71
'00:28:52.100';-106;-17.61
'00:28:52.100';-103;-4.33
'00:28:52.100';-101;4.43
'00:28:52.200';-99;11.43
'00:28:52.200';-96;17.98
'00:28:52.200';-93;21.29
'00:28:52.200';-93;22.56
'00:28:52.200';-97;19.37
'00:28:52.200';-104;11.85
'00:28:52.300';-112;3.34
'00:28:52.300';-122;-2.67
'00:28:52.300';-127;-2.85
'00:28:52.300';-128;-3.98
'00:28:52.400';-125;-6.55
'00:28:52.400';-119;-7.08
'00:28:52.400';-112;-5.29
'00:28:52.400';-104;1.57
'00:28:52.400';-100;7.31
'00:28:52.400';-96;5.07
'00:28:52.500';-94;2.49
'00:28:52.500';-92;-0.96
'00:28:52.500';-91;-2.69
'00:28:52.500';-90;-2.43
'00:28:52.600';-89;-2.02
'00:28:52.600';-88;-1.52
'00:28:52.600';-86;-2.09
'00:28:52.600';-85;1.04
'00:28:52.600';-84;4.86
'00:28:52.600';-82;14.21
'00:28:52.700';-80;38.84
'00:28:52.700';-79;79.59
'00:28:52.700';-78;119.69
'00:28:52.700';-78;138.18
'00:28:52.800';-78;60.15
'00:28:52.800';-78;-18.75
'00:28:52.800';-77;-73.74
'00:28:52.800';-76;-97.31
'00:28:52.900';-76;-104.71
'00:28:52.900';-75;-100.08
'00:28:52.900';-74;-93.34
'00:28:52.900';-75;-82.29
'00:28:52.900';-75;-65.31
'00:28:52.900';-75;-58.8
'00:28:52.900';-78;-53.75
'00:28:53.000';-88;-37.78
'00:28:53.000';-101;-3.3
'00:28:53.000';-118;46.04
'00:28:53.000';-134;77.52
'00:28:53.100';-148;67.5
'00:28:53.100';-157;60.11
'00:28:53.100';-161;51.92
'00:28:53.100';-165;39.72
'00:28:53.100';-164;30.89
'00:28:53.100';-162;34.58
'00:28:53.200';-158;39.72
'00:28:53.200';-152;46.38
'00:28:53.200';-145;64.49
'00:28:53.200';-137;98.52
'00:28:53.300';-130;136.7
'00:28:53.300';-124;90.09
'00:28:53.300';-120;39.27
'00:28:53.300';-119;-38.83
'00:28:53.300';-116;-91.88
'00:28:53.300';-113;-110.07
'00:28:53.400';-110;-107.83
'00:28:53.400';-104;-103.04
'00:28:53.400';-99;-97.61
'00:28:53.400';-96;-82.56
'00:28:53.500';-93;-71.49
'00:28:53.500';-92;-58.39
'00:28:53.500';-90;-42.93
'00:28:53.500';-92;-12.7
'00:28:53.500';-98;28.03
'00:28:53.500';-110;65.33
'00:28:53.600';-120;66.7
'00:28:53.600';-130;60
'00:28:53.600';-136;49.8
'00:28:53.700';-136;37.13
'00:28:53.700';-134;29.22
'00:28:53.700';-130;28.5
'00:28:53.700';-127;27.5
'00:28:53.700';-120;26.34
'00:28:53.700';-114;24.37
'00:28:53.700';-108;17.19
'00:28:53.800';-103;6.31
'00:28:53.800';-99;1.81
'00:28:53.800';-97;-2.73
'00:28:53.800';-96;5.51
'00:28:53.800';-95;14.88
'00:28:53.900';-94;16.15
'00:28:53.900';-91;14.4
'00:28:53.900';-89;9.77
'00:28:53.900';-86;4.41
'00:28:54.000';-86;-2.27
'00:28:54.000';-85;-12.35
'00:28:54.000';-85;-0.6
'00:28:54.000';-84;5.55
'00:28:54.100';-83;6.36
'00:28:54.100';-80;3.49
'00:28:54.100';-80;-1.14
'00:28:54.100';-80;-8.04
'00:28:54.100';-81;-13.38
'00:28:54.100';-80;-3.88
'00:28:54.100';-79;26.97
'00:28:54.200';-80;77.31
'00:28:54.200';-79;176.89
'00:28:54.200';-78;138.55
'00:28:54.200';-78;-23.82
'00:28:54.200';-80;-107.12
'00:28:54.300';-81;-107.91
'00:28:54.300';-81;-103.5
'00:28:54.300';-81;-87.29
'00:28:54.300';-81;-66.76
'00:28:54.400';-80;-55.22
'00:28:54.400';-81;-51.16
'00:28:54.400';-81;-51.08
'00:28:54.400';-91;-47.96
'00:28:54.500';-104;-38.48
'00:28:54.500';-122;-8.96
'00:28:54.500';-140;32.29
'00:28:54.500';-156;43.68
'00:28:54.500';-170;42.57
'00:28:54.500';-182;39.7
'00:28:54.500';-190;35.21
'00:28:54.600';-194;29.07
'00:28:54.600';-195;28
'00:28:54.600';-195;27.61
'00:28:54.700';-194;26.83
'00:28:54.700';-189;24.42
'00:28:54.700';-181;17.83
'00:28:54.700';-169;9.42
'00:28:54.700';-159;3.45
'00:28:54.700';-150;9.14
'00:28:54.800';-141;10.12
'00:28:54.800';-135;13.53
'00:28:54.800';-128;16.25
'00:28:54.800';-124;16.97
'00:28:54.800';-121;16.65
'00:28:54.800';-117;13.33
'00:28:54.900';-113;14.33
'00:28:54.900';-108;15.83
'00:28:54.900';-103;16.2
'00:28:54.900';-98;13.78
'00:28:55.000';-94;6.8
'00:28:55.000';-92;23.68
'00:28:55.000';-88;69.25
'00:28:55.000';-84;-1.51
'00:28:55.000';-83;-47.22
'00:28:55.100';-82;-91.83
'00:28:55.100';-80;-18.77
'00:28:55.100';-80;-2.94
'00:28:55.100';-78;-2.27
'00:28:55.100';-77;-3.03
'00:28:55.200';-76;-4.38
'00:28:55.200';-76;-1.36
'00:28:55.200';-76;3.77
'00:28:55.200';-79;7.66
'00:28:55.200';-86;16.61
'00:28:55.300';-98;19.14
'00:28:55.300';-113;14.55
'00:28:55.300';-128;2.83
'00:28:55.300';-142;-8.27
'00:28:55.400';-152;-7.46
'00:28:55.400';-159;-3.94
'00:28:55.400';-162;-1.79
'00:28:55.400';-163;-2.66
'00:28:55.400';-161;-3.1
'00:28:55.400';-159;-4.42
'00:28:55.400';-154;-4.58
'00:28:55.500';-149;-2.12
'00:28:55.500';-140;2.77
'00:28:55.500';-132;9.15
'00:28:55.500';-125;12.72
'00:28:55.500';-121;9.11
'00:28:55.600';-117;6.34
'00:28:55.600';-112;2.4
'00:28:55.600';-110;1.32
'00:28:55.600';-106;2.64
'00:28:55.700';-101;8.02
'00:28:55.700';-99;16.36
'00:28:55.700';-97;18.98
'00:28:55.700';-93;14.92
'00:28:55.800';-88;8.02
'00:28:55.800';-86;4.26
'00:28:55.800';-85;-0.15
'00:28:55.800';-84;-1.52
'00:28:55.800';-82;5.15
'00:28:55.800';-81;11.73
'00:28:55.900';-80;11.34
'00:28:55.900';-77;7.55
'00:28:55.900';-75;0.91
'00:28:55.900';-74;-6.35
'00:28:55.900';-75;-8.37
'00:28:55.900';-75;-2.61
'00:28:56.000';-77;8.74
'00:28:56.000';-76;25.04
'00:28:56.000';-75;58.25
'00:28:56.000';-74;182.13
'00:28:56.100';-74;9.12
'00:28:56.100';-74;-79.16
'00:28:56.100';-73;-80.83
'00:28:56.100';-75;-70.56
'00:28:56.100';-75;-57.47
'00:28:56.100';-75;-48.62
'00:28:56.200';-77;-47.03
'00:28:56.200';-77;-47.02
'00:28:56.200';-77;-47.92
'00:28:56.300';-77;-42.86
'00:28:56.300';-82;-28.81
'00:28:56.300';-90;0.25
'00:28:56.300';-105;27.37
'00:28:56.300';-121;28.64
'00:28:56.300';-135;26.44
'00:28:56.300';-148;26.67
'00:28:56.400';-155;22.54
'00:28:56.400';-164;16.06
'00:28:56.400';-171;11.39
'00:28:56.400';-176;9.21
'00:28:56.500';-180;10.79
'00:28:56.500';-180;9.41
'00:28:56.500';-178;13.29
'00:28:56.500';-170;32.88
'00:28:56.500';-162;111.11
'00:28:56.500';-156;15.24
'00:28:56.600';-149;-29.71
'00:28:56.600';-143;-95.78
'00:28:56.600';-136;-36.9
'00:28:56.600';-130;-21.3
'00:28:56.700';-124;-4.79
'00:28:56.700';-119;2.79
'00:28:56.700';-116;2.91
'00:28:56.700';-113;2.95
'00:28:56.700';-110;4.89
'00:28:56.800';-107;10.04
'00:28:56.800';-106;21.4
'00:28:56.800';-109;35.28
'00:28:56.800';-115;31.09
'00:28:56.800';-123;26.36
'00:28:56.800';-130;13.72
'00:28:56.900';-134;0.5
'00:28:56.900';-137;-12.41
'00:28:56.900';-139;-10.82
'00:28:56.900';-137;-6.39
'00:28:57.000';-130;0.87
'00:28:57.000';-124;0.4
'00:28:57.000';-116;-0.5
'00:28:57.000';-110;-1.92
'00:28:57.000';-106;-3.2
'00:28:57.100';-103;1.46
'00:28:57.100';-100;3.88
'00:28:57.100';-98;2.31
'00:28:57.100';-95;1.48
'00:28:57.100';-92;-0.51
'00:28:57.100';-91;-2.35
'00:28:57.200';-88;7.01
'00:28:57.200';-88;30
'00:28:57.200';-86;73.72
'00:28:57.200';-82;109.92
'00:28:57.300';-80;137.75
'00:28:57.300';-79;58.9
'00:28:57.300';-77;-27.98
'00:28:57.300';-76;-69.65
'00:28:57.300';-76;-91.66
'00:28:57.300';-77;-90.41
'00:28:57.400';-77;-89.28
'00:28:57.400';-78;-86.98
'00:28:57.400';-78;-82.5
'00:28:57.400';-80;-77.76
'00:28:57.500';-78;-63.46
'00:28:57.500';-81;-42.15
'00:28:57.500';-82;-11.87
'00:28:57.500';-87;18.05
'00:28:57.500';-97;45.69
'00:28:57.500';-110;58.42
'00:28:57.600';-122;52.76
'00:28:57.600';-132;44.59
'00:28:57.600';-140;48.87
'00:28:57.600';-145;49.44
'00:28:57.700';-148;43.91
'00:28:57.700';-149;36.32
'00:28:57.700';-147;23.99
'00:28:57.700';-142;15.02
'00:28:57.700';-134;11.37
'00:28:57.800';-128;11.19
'00:28:57.800';-121;18.23
'00:28:57.800';-118;19.64
'00:28:57.800';-117;16.23
'00:28:57.800';-114;11.05
'00:28:57.800';-112;30.43
'00:28:57.900';-110;82.51
'00:28:57.900';-106;0.81
'00:28:57.900';-104;-49.43
'00:28:57.900';-100;-42.22
'00:28:58.000';-99;-9.65
'00:28:58.000';-97;-8.34
'00:28:58.000';-96;-9.62
'00:28:58.000';-94;-10.14
'00:28:58.000';-93;-6.79
'00:28:58.100';-91;-3.76
'00:28:58.100';-91;1.46
'00:28:58.100';-93;11.36
'00:28:58.100';-98;17.7
'00:28:58.100';-109;17.31
'00:28:58.100';-123;9.03
'00:28:58.200';-135;-4.61
'00:28:58.200';-145;-12.74
'00:28:58.200';-153;-16.47
'00:28:58.200';-157;-12.3
'00:28:58.300';-158;-9.3
'00:28:58.300';-160;-11.79
'00:28:58.300';-161;-12.28
'00:28:58.300';-159;-12.82
'00:28:58.300';-156;-10.45
'00:28:58.400';-148;-5.94
'00:28:58.400';-138;-2.88
'00:28:58.400';-130;-1.65
'00:28:58.400';-124;-0.71
'00:28:58.400';-119;-2.04
'00:28:58.400';-114;6.57
'00:28:58.500';-111;63.9
'00:28:58.500';-108;8.79
'00:28:58.500';-105;-48.94
'00:28:58.500';-102;-102.01
'00:28:58.600';-100;-21.1
'00:28:58.600';-95;5.98
'00:28:58.600';-91;15.39
'00:28:58.600';-88;16.41
'00:28:58.600';-86;14.54
'00:28:58.600';-84;13.58
'00:28:58.700';-83;15
'00:28:58.700';-85;18.17
'00:28:58.700';-89;20.05
'00:28:58.700';-98;28.8
'00:28:58.800';-112;31.68
'00:28:58.800';-124;26.8
'00:28:58.800';-134;18.15
'00:28:58.800';-142;6
'00:28:58.800';-148;-4.91
'00:28:58.900';-152;-5.6
'00:28:58.900';-153;-2.87
'00:28:58.900';-153;-1.3
'00:28:58.900';-150;-0.83
'00:28:58.900';-144;-3.2
'00:28:58.900';-136;-3.47
'00:28:59.000';-129;-3.34
'00:28:59.000';-119;-4.15
'00:28:59.000';-114;-2.03
'00:28:59.000';-108;7.21
'00:28:59.100';-105;79.4
'00:28:59.100';-103;19.68
'00:28:59.100';-101;-35.02
'00:28:59.100';-99;-85.1
'00:28:59.100';-96;-61.94
'00:28:59.100';-93;-20.93
'00:28:59.200';-89;-3.57
'00:28:59.200';-85;5.47
'00:28:59.200';-83;5.8
'00:28:59.200';-81;6.27
'00:28:59.300';-81;7.42
'00:28:59.300';-82;8.77
'00:28:59.300';-87;14.57
'00:28:59.300';-98;18.99
'00:28:59.300';-110;21.85
'00:28:59.300';-121;21.92
'00:28:59.400';-132;16.45
'00:28:59.400';-138;8.88
'00:28:59.400';-142;-0.93
'00:28:59.400';-145;-8.23
'00:28:59.500';-146;-9.81
'00:28:59.500';-146;-4.83
'00:28:59.500';-143;1.8
'00:28:59.500';-137;6.17
'00:28:59.500';-130;4.12
'00:28:59.500';-123;4.89
'00:28:59.600';-115;5.25
'00:28:59.600';-110;13.2
'00:28:59.600';-105;82.62
'00:28:59.600';-100;12.41
'00:28:59.700';-97;-42.1
'00:28:59.700';-95;-98.16
'00:28:59.700';-93;-31.33
'00:28:59.700';-92;-12.5
'00:28:59.700';-90;-14.33
'00:28:59.700';-88;-5.08
'00:28:59.800';-85;3.73
'00:28:59.800';-82;6.86
'00:28:59.800';-82;10.26
'00:28:59.800';-85;16.43
'00:28:59.900';-92;24.47
'00:28:59.900';-104;27.61
'00:28:59.900';-115;24.04
'00:28:59.900';-126;18.14
'00:28:59.900';-134;7.86
'00:28:59.900';-137;-0.54
'00:29:00.000';-142;-4.36
'00:29:00.000';-143;-3.69
'00:29:00.000';-143;-5.95
'00:29:00.000';-140;-5.97
'00:29:00.100';-135;-5.17
'00:29:00.100';-127;-3.56
'00:29:00.100';-120;-2.51
'00:29:00.100';-113;-3.22
'00:29:00.200';-105;-3.69
'00:29:00.200';-101;-3.29
'00:29:00.200';-97;-4.75
'00:29:00.200';-95;28.16
'00:29:00.200';-92;37.4
'00:29:00.300';-89;1.22
'00:29:00.300';-87;-57.24
'00:29:00.300';-83;-56.16
'00:29:00.300';-82;-22.97
'00:29:00.300';-79;-3.98
'00:29:00.300';-77;10.59
'00:29:00.300';-75;14.3
'00:29:00.400';-74;12.09
'00:29:00.400';-75;12.05
'00:29:00.400';-77;15.03
'00:29:00.400';-84;23.62
'00:29:00.400';-96;37.08
'00:29:00.500';-108;44.89
'00:29:00.500';-120;33.76
'00:29:00.500';-129;18.16
'00:29:00.500';-135;2.95
'00:29:00.500';-139;-8.03
'00:29:00.600';-141;-9.29
'00:29:00.600';-142;-6.99
'00:29:00.600';-141;0.59
'00:29:00.600';-138;0.81
'00:29:00.600';-133;-2.71
'00:29:00.700';-127;-6.15
'00:29:00.700';-121;-12.56
'00:29:00.700';-116;26.54
'00:29:00.700';-110;84.02
'00:29:00.700';-105;10.24
'00:29:00.800';-100;-49.73
'00:29:00.800';-96;-84.02
'00:29:00.800';-93;-24.77
'00:29:00.800';-90;-18.88
'00:29:00.800';-86;-10.05
'00:29:00.900';-84;-4.65
'00:29:00.900';-82;-2.18
'00:29:00.900';-81;-0.35
'00:29:00.900';-81;4.38
'00:29:00.900';-85;10.2
'00:29:01.000';-93;20.82
'00:29:01.000';-103;31.32
'00:29:01.000';-114;23.63
'00:29:01.000';-123;9.87
'00:29:01.100';-129;-2.62
'00:29:01.100';-130;-10.75
'00:29:01.100';-132;-10.3
'00:29:01.100';-128;-7.84
'00:29:01.100';-123;-4.8
'00:29:01.100';-116;-3.24
'00:29:01.200';-110;-0.63
'00:29:01.200';-106;-0.39
'00:29:01.200';-102;-0.27
'00:29:01.200';-101;2.1
'00:29:01.200';-98;4.3
'00:29:01.300';-98;7.35
'00:29:01.300';-96;9.19
'00:29:01.300';-92;7.29
'00:29:01.300';-90;15.42
'00:29:01.300';-88;71.29
'00:29:01.400';-85;4.85
'00:29:01.400';-83;-38.26
'00:29:01.400';-81;-90.03
'00:29:01.400';-80;-19.69
